Time,Force_X_post,Force_Y_post,Force_Z_post
576.375,54.749009725348074,-6.479704192728343,-999.9531471715159
576.475,54.71036218201522,-6.313380998679988,-999.9550768240543
576.575,54.90539010345435,-7.2662348591365005,-999.9346401571106
576.675,54.89876017127868,-7.256852388159466,-999.9349611045111
576.783,54.991093712174944,-7.7082582012458944,-999.9264724409003
576.883,54.89486217024127,-7.290422191156833,-999.9351612647865
576.983,54.837805019638594,-7.039952951350574,-999.9397908443538
577.1,55.34328933123209,-9.17390400377843,-999.8928918250796
577.2,55.313906857064836,-8.831531625121997,-999.8973435554861
577.275,54.75632380660891,-6.308734226895391,-999.9487702490484
577.375,54.6341016760098,-5.826054359562757,-999.9566549784263
577.483,54.995018089909614,-7.456958758507495,-999.9202324637246
577.592,55.080486495600816,-7.935825393414302,-999.9114556134901
577.692,54.96611775152081,-7.711533439032862,-999.9206336744669
577.792,54.84018357233491,-7.463962217012485,-999.929410670236
577.892,54.785179921815185,-7.457456667007199,-999.9320978931618
577.992,54.73305608991392,-7.451726899621476,-999.9363676723797
578.092,54.68375368251738,-7.446965204037736,-999.9402183282023
578.192,54.638204982616855,-7.442668930335165,-999.9412556041206
578.292,54.59674380320006,-7.438577719827066,-999.9406991136093
578.392,54.55908410714132,-7.434764164047772,-999.9411763239079
578.492,54.524980246411964,-7.431192689486667,-999.9427463307745
578.592,54.49462793188807,-7.427673821583021,-999.944498027124
578.692,54.468446994367866,-7.424272129620716,-999.9474884472778
578.792,54.44599899134489,-7.421329370483298,-999.9509959772145
578.892,54.53287258972354,-8.078740049167536,-999.9409912936133
578.992,54.49379826791981,-8.012805488972832,-999.9405917594198
579.075,54.27666654887759,-6.811471376662171,-999.9587555044345
579.175,54.26572043746059,-6.7503034215144995,-999.9581745469299
579.275,54.37375015312139,-7.411347469243409,-999.947580442051
579.375,54.36678718252476,-7.410786385348159,-999.9487784907328
579.475,54.361513857056806,-7.409928467973776,-999.949115583916
579.575,54.35749754740225,-7.409047216431287,-999.9488806636122
579.675,54.354874428711234,-7.408408439344611,-999.948418487408
579.775,54.35358849952785,-7.407969040842757,-999.9478263190423
579.875,54.35339199994477,-7.4076858565815185,-999.9471610152381
579.975,54.35410684961323,-7.407482775627032,-999.946458266712
580.075,54.355606907666754,-7.4072840283735815,-999.9457515837238
580.175,54.357711960085204,-7.407124874966382,-999.94502278779
580.275,54.36023553506771,-7.407051034727061,-999.944255357033
580.375,54.36306559088228,-7.407037095143036,-999.9434686676019
580.475,54.36611871832835,-7.407052871354434,-999.9426812044545
580.575,54.369266685564185,-7.407086878072435,-999.941900677256
580.675,54.37238946543129,-7.407130137050846,-999.9411329200422
580.775,54.375458956716905,-7.407175926920468,-999.9403795498033
580.875,54.37833147125898,-7.4072231944293865,-999.9399620611301
580.975,54.38084734021474,-7.4072708421021884,-999.9402004488392
581.075,54.38326593064031,-7.407306028498466,-999.9404547535934
581.175,54.38577682436701,-7.407317650942595,-999.940100138496
581.275,54.38827344172679,-7.4073035776386895,-999.939150243812
581.375,54.390709215959326,-7.407261812957601,-999.9376064900007
581.475,54.39278755367447,-7.407199418156984,-999.9361094883661
581.575,54.3942927689147,-7.4071240574290735,-999.9352845446521
581.675,54.39544868598785,-7.4070311097717525,-999.9347958403775
581.775,54.396365436912085,-7.406916233782093,-999.9343292428566
581.875,54.39699205849166,-7.406780093005439,-999.9338921219937
581.975,54.39735605059228,-7.406623833495108,-999.9334861853976
582.075,54.397497399036325,-7.406448361562933,-999.9331128221627
582.175,54.39747030689403,-7.406255660925872,-999.9327733332743
582.275,54.39734265346174,-7.406047912843823,-999.9324681045782
582.375,54.39699761576126,-7.4058238425129925,-999.9321808906415
582.475,54.39619614995111,-7.405581812543031,-999.931892879297
582.575,54.395025310622515,-7.4053254009238705,-999.9316158093213
582.675,54.39392015778832,-7.405060166295041,-999.9313758787033
582.775,54.392974135723264,-7.404787587525861,-999.9311797761258
582.875,54.3917644759347,-7.404506325545651,-999.93101551426
582.975,54.39013327359038,-7.4042174466480315,-999.9308726145637
583.075,54.388357858230684,-7.403923963481898,-999.9307415692055
583.175,54.38660461307082,-7.403627493590021,-999.9306127148187
583.275,54.384849295280866,-7.403328676418925,-999.9304896844519
583.375,54.38306092358215,-7.403028483836758,-999.9303835884364
583.475,54.38123269081245,-7.402728293920566,-999.9302966900567
583.575,54.379369367647804,-7.4024295051350295,-999.9302218132177
583.675,54.377480237067914,-7.402133314161846,-999.9301531977998
583.775,54.375576008168146,-7.401840769487992,-999.9300914784836
583.875,54.37368653086213,-7.401552736708425,-999.9300394255422
583.975,54.37184201421258,-7.401270012013039,-999.9299976193446
584.075,54.36998988648247,-7.400993090230558,-999.9299673648449
584.175,54.368064806778584,-7.4007222375289885,-999.9299506076851
584.275,54.36612781442478,-7.400458280874276,-999.9299421842476
584.375,54.36426683770271,-7.400202092126692,-999.9299343310478
584.475,54.362485307405386,-7.399953944215423,-999.9299260709566
584.575,54.36076167299393,-7.3997140748092365,-999.9299209532614
584.675,54.35909003118224,-7.399482672596002,-999.9299209323364
584.775,54.357470107941054,-7.399260043093613,-999.9299254001365
584.875,54.355903657223834,-7.399046769697406,-999.9299343119018
584.975,54.354392767698585,-7.398842809454141,-999.9299461463737
585.075,54.35295085618543,-7.398647737027791,-999.9299561646642
585.175,54.351590534543426,-7.398461771590997,-999.9299647652435
585.275,54.35027156560792,-7.398285425129541,-999.9299803197694
585.375,54.34894947345108,-7.398118538493787,-999.9300041469606
585.475,54.34766543334363,-7.3979604944638675,-999.9300265532386
585.575,54.34647590868389,-7.397811185181491,-999.9300452645546
585.675,54.34537771451398,-7.397670752217459,-999.9300675165312
585.775,54.34435064938249,-7.397539055265955,-999.9300951878483
585.875,54.34338649441499,-7.397415986644443,-999.9301238926328
585.975,54.342481447088865,-7.397301517537718,-999.9301507048534
586.075,54.341633522821816,-7.3971953933123045,-999.9301761924764
586.175,54.348919044782534,-7.211319308175086,-999.9307533899807
586.275,54.347815228017076,-7.204293333833071,-999.9308552001165
586.383,54.32960715789622,-7.590280879026694,-999.9297994978524
586.483,54.33001324641601,-7.5828433383522285,-999.929796865983
586.583,54.33819014635761,-7.396779993545629,-999.9303257186925
586.683,54.33761301649404,-7.396719144190194,-999.9303587202361
586.783,54.337112096833074,-7.396665077735653,-999.9303910762916
586.883,54.33668042712429,-7.3966176042674965,-999.9304227565352
586.983,54.33630203721291,-7.396576406630807,-999.9304530211172
587.083,54.335970419412426,-7.3965411587058085,-999.9304843632588
587.183,54.335682572769535,-7.396511454956921,-999.9305194359781
587.283,54.33543652114519,-7.396487262168431,-999.9305553607551
587.383,54.335255169490125,-7.396468963042391,-999.9305877842576
587.483,54.33516479079222,-7.396456215404818,-999.9306136786028
587.583,54.3350904289481,-7.396448332051778,-999.9306410401333
587.683,54.33493862611825,-7.3964454010631435,-999.9306829737435
587.783,54.3347713470277,-7.39644734221852,-999.930731526896
587.883,54.33468757007957,-7.396453690847678,-999.930772258318
587.983,54.33468528664642,-7.39646452325151,-999.9308093194184
588.083,54.33473283150868,-7.396479740001419,-999.9308489362055
588.183,54.33481798395851,-7.3964989670223185,-999.9308884625249
588.283,54.33493531816649,-7.396522195624436,-999.9309271184981
588.383,54.33508214207459,-7.3965491996837445,-999.9309664159015
588.483,54.33525728831827,-7.3965796322813215,-999.9310056796348
588.583,54.33547531417654,-7.396613504212456,-999.9310431998164
588.683,54.33575120044566,-7.396650755633184,-999.931077978931
588.783,54.3360343932769,-7.396691098717188,-999.931113226081
588.883,54.336265932802746,-7.396734476649211,-999.9311542548498
588.983,54.33649081722471,-7.396781054261548,-999.9312005443835
589.083,54.33677664523054,-7.396830685106274,-999.9312477594532
589.183,54.3371214499875,-7.396883024840369,-999.9312946104183
589.283,54.33750176899259,-7.396937848446512,-999.9313401657765
589.383,54.33790750588924,-7.396995167432636,-999.9313824015313
589.483,54.338334859176115,-7.397055232114344,-999.9314235538125
589.583,54.32219179639344,-7.0616323903043865,-999.9349022568532
589.683,54.320738726405615,-7.035881958377727,-999.9352642136065
589.8,54.410210042256125,-8.786765178161296,-999.9171644995577
589.9,54.39814408260505,-8.500373402108641,-999.9200054280465
589.975,54.30033065977836,-6.5794101534900875,-999.9400160264626
590.075,54.29242969529563,-6.444385479418117,-999.9415944696769
590.175,54.34180077860549,-7.397535136071364,-999.9317335950359
590.275,54.34233532181197,-7.397611473975903,-999.9317852914103
590.375,54.34291547112975,-7.397689220590678,-999.9318354842987
590.475,54.343520870796965,-7.397768048330123,-999.9318840482377
590.575,54.34414299534291,-7.397848373202904,-999.9319297790577
590.675,54.34477821382656,-7.397930453227361,-999.9319749891598
590.775,54.345425330796125,-7.398013856947091,-999.9320233378513
590.875,54.34608411877284,-7.398098143057464,-999.9320751537396
590.975,54.34676194592551,-7.3981834668601145,-999.9321283304037
591.075,54.347463234806945,-7.398270274258347,-999.9321809773782
591.175,54.34815514028569,-7.398358442638934,-999.9322331476894
591.275,54.34880847988172,-7.398447168617102,-999.932286638147
591.375,54.349458171407065,-7.398536095552273,-999.9323427219583
591.475,54.350144569029105,-7.398625778912067,-999.9324009879142
591.575,54.35086190379107,-7.398716631062128,-999.9324595394851
591.675,54.35159320559119,-7.398808623307726,-999.932516354072
591.775,54.35233134482014,-7.398901509811944,-999.9325727805763
591.875,54.35307379781151,-7.398994616899642,-999.9326308046856
591.975,54.353819275513885,-7.399087454927922,-999.9326875960188
592.075,54.35458693753145,-7.399180346686251,-999.9327413719524
592.175,54.35540084459549,-7.39927401579708,-999.9327964095081
592.275,54.3562000179953,-7.399368464177091,-999.9328575508003
592.375,54.35690032901333,-7.399462833095538,-999.9329245571681
592.475,54.35754804107475,-7.399556769167783,-999.9329948302716
592.575,54.35823258005607,-7.399650721091617,-999.933069045979
592.675,54.35895976724223,-7.399745121810001,-999.9331458591089
592.775,54.35970150419199,-7.399839821644367,-999.9332206282955
592.875,54.33804935194755,-7.0794832311762335,-999.9373519337553
592.975,54.337370720640656,-7.054987481546669,-999.9377241864823
593.092,54.386674314306646,-7.746789392336949,-999.9290309724117
593.192,54.38535883974364,-7.721222079918178,-999.9294368378014
593.292,54.3633695010731,-7.40030669097236,-999.9335896709276
593.392,54.364117904178634,-7.400399375072756,-999.933667552637
593.492,54.36483489904842,-7.400491374691536,-999.9337465375067
593.592,54.365465534543844,-7.400582017709797,-999.9338324866956
593.692,54.36605561147375,-7.4006717587523525,-999.9339257476814
593.792,54.36666910915647,-7.40076115251893,-999.934023023903
593.892,54.367301106968334,-7.400849895280657,-999.9341199198176
593.992,54.367927792951114,-7.400937793267039,-999.9342111910112
594.092,54.368540057229886,-7.401024830339388,-999.9343007616541
594.192,54.3691341682055,-7.401110719242425,-999.9343954903687
594.292,54.36970740668789,-7.401195356875333,-999.9344923263837
594.392,54.37025829470502,-7.401278991357405,-999.9345901687674
594.492,54.370795197180556,-7.4013617133870735,-999.9346939353803
594.592,54.37132377453561,-7.401443088193179,-999.9348023838108
594.692,54.37180816521473,-7.401522616197443,-999.9349118145155
594.792,54.37221400337156,-7.401600566555078,-999.9350236412552
594.892,54.37257638278838,-7.4016775125178675,-999.9351400810378
594.992,54.37293895812355,-7.401753064820069,-999.9352599747394
595.092,54.37329582663813,-7.401826457049637,-999.9353808638268
595.192,54.37362821597545,-7.401897750103275,-999.9355025754527
595.292,54.37392797311114,-7.40196720879968,-999.9356254419333
595.392,54.37419152147701,-7.402034905120144,-999.9357498059267
595.492,54.3744170630525,-7.402100898446501,-999.9358786182486
595.592,54.37463136520997,-7.402164848514188,-999.936010974873
595.692,54.37486583699653,-7.402226449068408,-999.9361399016706
595.792,54.37503555730562,-7.4022855852981335,-999.9362698497598
595.892,54.375029648238645,-7.402342041697792,-999.9364159889152
595.992,54.37491314726338,-7.402396105325952,-999.9365747690503
596.092,54.374799197501666,-7.402447938319225,-999.9367298512456
596.192,54.37468869645229,-7.402496819540942,-999.9368800750324
596.292,54.374545779798005,-7.402542475404533,-999.9370314227866
596.392,54.374355260784085,-7.402585485238145,-999.9371852422621
596.492,54.37411013437895,-7.402626011809031,-999.9373417767488
596.592,54.373806237579515,-7.402663906613828,-999.9375008852011
596.692,54.37344114961428,-7.402699031440801,-999.9376645375384
596.792,54.37303209168247,-7.402730314176829,-999.937832953053
596.892,54.372597922254094,-7.402756923296988,-999.9380014008091
596.992,54.3720786306027,-7.402779726243463,-999.9381711075415
597.092,54.37139944492283,-7.4027995863677365,-999.9383485796478
597.192,54.37060715812257,-7.402816203704239,-999.9385335000237
597.292,54.36978044095766,-7.402829017028059,-999.9387199996862
597.392,54.36891844650805,-7.402837950598197,-999.9389047010804
597.492,54.36799335588271,-7.402842963876555,-999.9390893476765
597.592,54.36699218416962,-7.402843582757019,-999.9392763791443
597.692,54.3659086313002,-7.402839695835163,-999.9394661578023
597.792,54.36473913604967,-7.402831531447904,-999.9396598575024
597.892,54.36348143300952,-7.402818729765619,-999.9398577465261
597.992,54.362147863418905,-7.402800894355665,-999.9400573151358
598.092,54.360750189907634,-7.402778081693406,-999.9402580899804
598.192,54.3592369992775,-7.402750252524762,-999.9404631390179
598.292,54.35755101643537,-7.4027174281395896,-999.9406730472945
598.392,54.35573588864729,-7.4026795417149405,-999.9408849331711
598.492,54.353854357810704,-7.402636117763996,-999.941097613097
598.592,54.35190074910071,-7.4025870941359955,-999.9413119935803
598.692,54.34985012428548,-7.402532557128069,-999.941529409971
598.792,54.34769121937375,-7.402472202024636,-999.9417493342642
598.892,54.34541822441529,-7.402406096288105,-999.9419690658825
598.992,54.34302777052271,-7.402334144215154,-999.9421884569161
599.092,54.34051712742211,-7.402255654543432,-999.9424095590809
599.192,54.33789193629754,-7.402170416030957,-999.9426310828107
599.292,54.33515640943242,-7.402078459129992,-999.9428510272741
599.392,54.332274703770445,-7.401979575610086,-999.9430748487348
599.492,54.31722991825164,-7.401871312035375,-999.9440066365893
599.592,54.26253064215108,-7.401786121399143,-999.9472014849059
599.692,54.17557989402042,-7.4017642535575074,-999.9522040381441
599.792,54.13221057425496,-7.401764280280849,-999.9545488231678
599.892,54.2038469962476,-7.401814802477399,-999.9494009809773
599.992,54.36097586351602,-7.4020198097328205,-999.9372460980115
600.092,54.4999547637129,-7.402214477448255,-999.9249952500865
600.192,54.580080510834165,-7.4021521344460615,-999.9188827221706
600.292,54.66223209740969,-7.40208351831489,-999.9160697040942
600.392,54.76105616354863,-7.402642731150152,-999.9117098747784
600.492,54.77193140611961,-7.404190829037746,-999.9103880548737
600.592,54.63653056543407,-7.405470821609971,-999.918521202871
600.692,54.44288666973199,-7.403837959910263,-999.9348552951303
600.792,54.29711201457052,-7.40029501101372,-999.9510240536353
600.892,54.22565991476862,-7.398863610123301,-999.9575442855133
600.992,54.20490804801436,-7.3979092177773795,-999.9550437746465
601.092,54.20758891437085,-7.393619506244009,-999.9512541930345
601.192,54.219326059977355,-7.3891677010245775,-999.9489771927392
601.292,54.22868199135926,-7.389181096176855,-999.9476754043051
601.392,54.226945736303435,-7.392925953126717,-999.9474391837992
601.492,54.2192485485533,-7.3969811208133285,-999.9478309968895
601.592,54.21396978213954,-7.398717550363896,-999.9482983234137
601.692,54.21095368669929,-7.398084367668562,-999.9485830599423
601.792,54.20763826235563,-7.396905417885998,-999.9486051092313
601.892,54.203537691490034,-7.396182834602036,-999.9485800411383
601.992,54.198837387640154,-7.3957314048089176,-999.9485961890549
602.092,54.19371130273356,-7.39532536293565,-999.9485950589628
602.192,54.188212716124276,-7.394926297361284,-999.948587285476
602.292,54.18235817018951,-7.39452699741776,-999.9485899509662
602.392,54.17618333804263,-7.394124258713599,-999.9486042887847
602.492,54.16971833580859,-7.393715402004727,-999.948625664415
602.592,54.46194480888393,-7.069105280215158,-999.9256267910416
602.692,,,
603.692,,,
603.692,,,
603.692,,,
603.692,,,
603.692,,,
603.692,,,
603.692,,,
603.692,,,
603.692,,,
603.692,,,
604.25,,,
604.25,,,
604.25,,,
604.25,,,
604.25,,,
604.308,,,
604.375,57.70307058560322,-4.227911873689478,-999.653666014816
604.475,55.203256945960696,-6.2396242846394285,-999.8500123139889
604.575,53.6380991594844,-7.383523559667476,-999.9723208015047
604.675,53.55112312713022,-7.384178171179318,-999.9769286887692
604.775,53.60184569574263,-7.384434578849609,-999.9726799412861
604.875,53.71562589451837,-7.383500812933097,-999.9646372871493
604.975,53.89926656937393,-7.381972451101775,-999.9525885317437
605.075,54.1499110215692,-7.381162488979267,-999.9347856665418
605.175,54.34920335262322,-7.3809637424367125,-999.91721065183
605.275,54.32359362217704,-7.380128329239827,-999.9152086617248
605.375,54.11660893919852,-7.378633124671358,-999.9287060871127
605.475,53.93148956694655,-7.377390450329121,-999.9407300294835
605.575,53.78841026311362,-7.3766076622178165,-999.9478938137504
605.675,53.46994028141686,-7.375811925353239,-999.9669012620931
605.775,52.86399908618918,-7.37462571658197,-1000.0074659820648
605.875,52.367240049503835,-7.373312924944836,-1000.0425759963208
605.975,52.492642379627576,-7.373620224131196,-1000.0344700802037
606.075,53.072788232933966,-7.378061665640966,-999.9924217328747
606.175,53.53986367716188,-7.383584987031703,-999.9568021030914
606.275,53.68826258662317,-7.381532427839935,-999.9434529103416
606.375,53.6656320630851,-7.370519881152533,-999.9427469784641
606.475,53.61432018508925,-7.3596359490609435,-999.945401974162
606.575,53.56924347363038,-7.3571249122308675,-999.9482954807678
606.675,53.53453102296018,-7.360924605214712,-999.9500098918561
606.775,53.52020214036419,-7.359937030473429,-999.9493745089319
606.875,53.515974235565224,-7.348201418247662,-999.9475277851993
606.975,53.503097555156174,-7.331781403467514,-999.9469666735798
607.075,53.479406152194414,-7.316193857243185,-999.9472880846292
607.175,53.43329512654175,-7.295691698283714,-999.9481799235448
607.275,53.35071959288231,-7.270242013385579,-999.9518470110439
607.375,53.28067935521545,-7.266652679423762,-999.9556968335354
607.475,53.27753677229371,-7.301296379418372,-999.9552045058592
607.575,53.313321392246394,-7.343663310720473,-999.9522928649592
607.675,53.333709826499295,-7.362056293241208,-999.949586413983
607.775,53.309022805020646,-7.358700425869968,-999.9474248811042
607.875,53.25923348655021,-7.348890711458489,-999.9458959239194
607.975,53.23393656075955,-7.346736951437837,-999.9435904274742
608.075,53.25077783540717,-7.357571866627085,-999.9393097307379
608.175,53.31760145645051,-7.374512399072725,-999.9324550951557
608.275,53.429993310494176,-7.393240749776497,-999.9235928809602
608.375,53.520374675832215,-7.414429239311654,-999.9169443876315
608.475,53.50710272241768,-7.423873545142264,-999.9165334702682
608.575,53.42664546707465,-7.40596622142166,-999.918966640586
608.675,53.393656801790506,-7.375960008367158,-999.9174987343242
608.775,53.7004289430573,-7.224072309766525,-999.8866713799168
608.875,53.70040835611284,-7.209964225264939,-999.8836188879955
608.983,53.06966303223853,-7.480937589434651,-999.9380171347054
609.083,53.090295153051876,-7.477183381263421,-999.9342189070207
609.183,53.40033984618344,-7.347353731675743,-999.9038272059786
609.283,53.36333521916844,-7.3464407126816935,-999.903448516303
609.383,53.26859953799577,-7.342776686326073,-999.9068074699205
609.483,53.17478123744137,-7.339511828234183,-999.9092615519047
609.583,53.11857342897515,-7.337260532262028,-999.9098221627712
609.683,53.09122479239744,-7.334569152467605,-999.9103140246604
609.783,53.07572583424273,-7.3327162407156194,-999.9102018828509
609.883,53.063320712733024,-7.334179556940769,-999.9089310409261
609.983,53.05129639718669,-7.337402390531092,-999.9067177139359
610.083,53.03904024497445,-7.339128888873161,-999.9036752892566
610.183,53.02585008896016,-7.339103513401993,-999.9009144377279
610.283,53.011753242758914,-7.338626396790123,-999.8990153180863
610.383,52.997569446946066,-7.338143234970941,-999.8972229630227
610.483,52.9837310284751,-7.337661658661995,-999.8951759017924
610.583,52.97019955450931,-7.3371808962099045,-999.8930274087203
610.683,52.95693229312513,-7.336638560465378,-999.89085693335
610.783,52.944014014680135,-7.336135715854434,-999.8886720938125
610.883,52.93158059169437,-7.335815903501726,-999.8864551083728
610.983,52.91973446715405,-7.335646288534151,-999.8841978971972
611.083,52.90845980909783,-7.335557822166061,-999.8819071296084
611.183,52.897711780820266,-7.335536324422176,-999.8795927326588
611.283,52.887591579823045,-7.335583311117145,-999.8772499206513
611.383,52.87823385002135,-7.335702216979821,-999.8748685246022
611.483,52.869672893899114,-7.335896664741472,-999.8724496052585
611.583,52.86191270469537,-7.336170065696486,-999.8700001441008
611.683,52.85497564156322,-7.336525995655501,-999.8675232702499
611.783,52.848890918213606,-7.336968258762565,-999.8650202408202
611.883,52.84369045596114,-7.337500105063152,-999.862490974787
611.983,52.83940742314114,-7.33812471551815,-999.8599344448944
612.083,52.83609098825926,-7.338846142736928,-999.8573557332044
612.183,52.83379120275162,-7.33966855937902,-999.8547619265706
612.283,52.83249361146151,-7.340595781140781,-999.8521565438143
612.383,52.83217528124512,-7.341631630274831,-999.8495421401115
612.483,52.83291533306913,-7.342780063065443,-999.8469202158202
612.583,52.8348157080748,-7.344045255986372,-999.8442944125821
612.683,52.83791008386221,-7.345431453211788,-999.8416687428087
612.783,52.84221076482385,-7.346942913140109,-999.8390432802863
612.883,52.84774378252135,-7.3485839004749085,-999.8364201580893
612.983,52.85454120175316,-7.3503587554697605,-999.8338062077993
613.083,52.8626368923947,-7.352272041315959,-999.8312088596053
613.183,52.872065271654115,-7.354328471334959,-999.828634653261
613.283,52.8828713280262,-7.356532813308684,-999.8260877220016
613.383,52.89509840411691,-7.358889525177697,-999.8235701325342
613.483,52.90874175028006,-7.361403030080316,-999.8210879211993
613.583,52.92379507564691,-7.364078417438361,-999.8186487430181
613.683,52.94033088315948,-7.3669209581347355,-999.8162580945207
613.783,52.95843291138365,-7.369935539039111,-999.813922787215
613.883,52.97812825250175,-7.3731269107247375,-999.8116467143998
613.983,52.99942851613007,-7.376499801986832,-999.809431064832
614.083,53.02235695038754,-7.380059134374352,-999.807284898989
614.183,53.04694123862121,-7.383810537347939,-999.8052240459018
614.283,53.07320932493421,-7.3877598733491086,-999.8032581616784
614.383,53.10118766990773,-7.391912140071268,-999.8013881660565
614.483,53.130908018107625,-7.3962718529190115,-999.79961816075
614.583,53.16239878995222,-7.400844180057065,-999.7979603486569
614.683,53.195656512651816,-7.405634861273231,-999.7964272299405
614.783,53.23068082105562,-7.410649558742807,-999.7950277220739
614.883,53.26752336814783,-7.415893542736063,-999.7937686933877
614.983,53.30623651405885,-7.421372013158824,-999.7926570742924
615.083,53.346831478667674,-7.427090611100306,-999.7917055102046
615.183,53.38930925942928,-7.433054960546971,-999.7909288677674
615.283,53.43367662931665,-7.43927035593741,-999.7903351390731
615.383,53.47994092721749,-7.445742251145076,-999.7899317752181
615.483,53.528109133035066,-7.45247611769538,-999.7897301619886
615.583,53.578210418172716,-7.459477191456383,-999.7897406168554
615.683,53.63027417143171,-7.466750770662046,-999.7899782338617
615.783,53.684227701485334,-7.474302270831044,-999.7904654242316
615.883,53.73997685960803,-7.482137147608716,-999.7912194678544
615.983,53.797575833258676,-7.490260877307738,-999.7922485455365
616.083,53.857111766852206,-7.498678996773776,-999.7935609861049
616.183,53.91856958874612,-7.507396973605351,-999.7951688514751
616.283,53.98190072477238,-7.516419909790884,-999.7970852444012
616.383,54.04707159429532,-7.525752741747197,-999.7993265539918
616.483,54.11405227328049,-7.535400322964206,-999.8019135143809
616.583,54.18281158555282,-7.5453673229804625,-999.8048660462681
616.683,54.253314181640384,-7.555658640523815,-999.8082004917942
616.783,54.32553406789509,-7.5662794893696725,-999.8119306066368
616.883,54.3994407791963,-7.577234871440351,-999.816072624082
616.983,54.47493566019567,-7.58852934783316,-999.8206511466261
617.083,54.551906364783775,-7.600167087196442,-999.8256923455906
617.183,54.6303353122645,-7.612152075867246,-999.8312133669988
617.283,54.71022054198127,-7.624488615937495,-999.8372254515002
617.383,55.15976855592283,-7.655639296345228,-999.8102112214132
617.483,56.7519911432921,-7.715160893880479,-999.6857934046411
617.583,59.199959493114854,-7.737998462214111,-999.5017951080874
617.683,61.01564381784256,-7.6911149600004345,-999.3895515105802
617.783,61.69053383947093,-7.656145421871041,-999.3743229102229
617.883,61.8975547684326,-7.686408858145891,-999.3811996459488
617.983,62.053884526485064,-7.777166335255171,-999.3698918316222
618.083,62.19759950449781,-7.887004877789837,-999.351231745472
618.183,62.340181804587786,-7.876998233742811,-999.3638630917313
618.283,62.488302435460554,-7.678524939040877,-999.4293763745753
618.383,62.64136597550984,-7.479969117973282,-999.4997077406595
618.483,62.79369246086053,-7.595149822280757,-999.4941006772408
618.583,62.942600118548036,-7.9325704136397315,-999.4184047237517
618.683,63.10185974605033,-7.744470521012092,-999.3949483528239
618.783,63.27984523503712,-6.974992757418849,-999.4715408438854
618.883,63.45292817900673,-6.912970666591307,-999.5124224934649
618.983,63.608431874568076,-7.960273981657064,-999.43396921956
619.083,63.77535487680534,-8.666065100101846,-999.3655563059228
619.183,63.97644932500664,-8.12882867818965,-999.4244765565102
619.283,64.19044088918429,-7.4653917298945816,-999.517503764147
619.383,64.38712297589333,-7.835264963678523,-999.5155475301401
619.483,64.57835370265856,-8.485899249874734,-999.4754803387957
619.583,64.79370318728559,-8.28024232444321,-999.517311263067
619.683,65.02291080059503,-7.784544343871049,-999.5968049688909
619.783,65.23941609317163,-7.985224428126239,-999.5945795430113
619.883,65.45617837114098,-8.360170813911871,-999.5503477627544
619.983,65.69928586245821,-8.18837968712732,-999.5755757609327
620.083,65.96030862349237,-7.914637243460545,-999.6405451711514
620.183,66.22018930277422,-7.84719703145867,-999.6980975883561
620.283,66.47326886594067,-7.881105961793486,-999.7547763965756
620.383,66.71583800219565,-8.312979517211392,-999.7396276530429
620.483,66.95871371055487,-8.90164690229208,-999.6588036137274
620.583,67.22191362253973,-8.879524783877217,-999.6365730401519
620.683,67.49811653719406,-8.421593437304901,-999.6900286268046
620.783,67.76909999207741,-8.011110265604424,-999.7878180301512
620.883,68.03855803972168,-7.522153881690901,-999.9105111078665
620.983,68.31250167824517,-7.127662328865312,-999.9770716030298
621.083,68.58282349494894,-7.3462960355210285,-999.9572161670116
621.183,68.84794801757258,-7.878583644408802,-999.957931854695
621.283,65.34077798656894,-7.9263661942521795,-1000.4196430628635
621.383,65.49342267333446,-8.041281499387287,-1000.4610129064216
621.492,73.65777646703694,-8.338185770311565,-999.6235944709182
621.592,73.74413687637181,-7.7031638613305375,-999.7132457277046
621.692,70.20750250797197,-7.278211806364232,-1000.2050808727786
621.792,70.46796492549775,-8.015016977374906,-1000.1966869849473
621.892,70.7301656635656,-8.538682974700722,-1000.1741024911643
621.992,71.00915410409345,-8.128988506367493,-1000.2579695057211
622.092,71.28590521958077,-7.762922532063127,-1000.3520931603697
622.192,71.54806856840891,-8.007523844910978,-1000.3694431604912
622.292,71.8048570187592,-8.125447635490287,-1000.3960740362563
622.392,72.0604443051051,-7.941150192516651,-1000.4716451269547
622.492,72.30974235220965,-8.017574268562194,-1000.522164154587
622.592,72.55221108160762,-8.195766360350026,-1000.5633505655029
622.692,72.79186147570621,-8.001382294227032,-1000.6593009915566
622.792,73.02924891703566,-7.603918132348695,-1000.7648385504301
622.892,73.26104722429828,-7.351885828408971,-1000.8399716267165
622.992,72.2747028382752,-7.598491583879992,-1001.0715329024599
623.092,69.01839498885786,-8.804848570002148,-1001.710811427679
623.2,85.50574574437313,-7.679266438456282,-998.6112684418716
623.358,77.95142874887298,-8.56036453028393,-1000.0920229711627
623.4,56.4524581064629,-11.298077694799245,-1004.379449921851
623.5,50.08765508948548,-12.553302944297151,-1005.6319653638035
623.6,74.60836322255072,-10.012040035825645,-1000.9333382963694
623.7,74.79600808782286,-10.210061217466324,-1000.9768077334882
623.8,75.00674767306671,-10.274649383202005,-1001.0486436872035
623.9,75.2520998129765,-10.27835681046104,-1001.1277794017324
624.0,65.27174567996028,-9.748564835764922,-1001.2625732637364
