Force_X_Factor,Force_Y_Factor,Force_Z_Factor
0.18641918518400796,0.12625375741521988,1.4775375310717317e-05
0.1864257485081331,0.12633420346167998,1.5191627255770585e-05
0.18640799897649063,0.1264408889391654,1.592497426964733e-05
0.1863942526058414,0.12634342624073014,1.3304685286007255e-05
0.18639194169010395,0.12646818756743328,1.451462717577852e-05
0.18638905957436208,0.12657367459659222,1.4947896136935626e-05
0.18638528803057172,0.12666031038188277,1.5090438010423976e-05
0.18638147901178553,0.12674631162889538,1.523989496726762e-05
0.18637786653024754,0.12683345444488975,1.5342888584054695e-05
0.1863745857219702,0.1269220284034573,1.543412261742633e-05
0.1863717437577383,0.1270122665653454,1.555946492303429e-05
0.18636920588191308,0.12710393743708404,1.5625274024281314e-05
0.18636708253592757,0.1271966757030732,1.572290519245776e-05
0.1863652930483382,0.12729051978807807,1.5776394131364616e-05
0.1863638745982275,0.12738552633174302,1.5847750276135774e-05
0.18636278644893955,0.12748148883907545,1.5908950196338456e-05
0.1863620245685253,0.12757812925182332,1.5964881922629826e-05
0.18636157880845197,0.1276754195524342,1.6022199886977355e-05
0.1863614848208709,0.12777343309602918,1.609208400731712e-05
0.18636164743352254,0.1278715989631891,1.6130600246154704e-05
0.18636208749071953,0.12797044065470517,1.6163749921673304e-05
0.1863628521731389,0.12806926977904814,1.6208675006386934e-05
0.18636389555690913,0.12816835462541878,1.6258674039125373e-05
0.18636520202040605,0.12826743528373577,1.6302886996780665e-05
0.18636676720948112,0.12836648945361614,1.6330002728193205e-05
0.18636862429035705,0.12846543577650263,1.637399161438246e-05
0.18637068143314123,0.12856409987881662,1.6390350120828384e-05
0.186373019894689,0.12866253850129056,1.6412933993326773e-05
0.18637561555908994,0.12876053142958369,1.644919419494925e-05
0.18637845828400865,0.12885818551535536,1.6485078393688156e-05
0.18638152282193007,0.12895517230576312,1.6506152173709998e-05
0.18638480902277924,0.12905177864621323,1.6520702812278814e-05
0.18638833314223033,0.12914761299049357,1.6523165049365706e-05
0.1863920957734858,0.12924276631089823,1.6546282206560316e-05
0.18639610091388842,0.1293372443492205,1.6580324033597698e-05
0.18640031351439937,0.1294309141460093,1.658380014740765e-05
0.18640472846095368,0.12952359749872644,1.659984401618816e-05
0.18640938314660938,0.12961543518468044,1.6601320540055767e-05
0.18641425193974243,0.1297065424194741,1.6617568194491542e-05
0.18641934274600155,0.12979654515810257,1.6624434157940148e-05
0.1864246502104399,0.12988546307741797,1.662698907162356e-05
0.18643015946899313,0.129973530376181,1.664565268512664e-05
0.1864359102781834,0.13006030202485902,1.6634371951736443e-05
0.18644184340882414,0.1301461291689597,1.665079300560562e-05
0.18644802795513343,0.13023070670707726,1.6656132111610345e-05
0.18645438561509567,0.130314411394978,1.66467090988173e-05
0.1864609781684778,0.1303966760354714,1.6644460014106135e-05
0.1864677855575057,0.13047782860348278,1.6655303940494977e-05
0.1864748043461576,0.1305579508848434,1.6647028685841817e-05
0.1864820573257346,0.1306365190207133,1.665193649774005e-05
0.18648949406608556,0.13071412908556118,1.664360344657702e-05
0.18649718501548168,0.13079033880778793,1.665196584401362e-05
0.18650504843669735,0.13086557358308643,1.663743388041135e-05
0.18651316811761942,0.13093941468254283,1.6647316951832745e-05
0.18652149025724557,0.13101187295332087,1.6636620859962764e-05
0.18653003374592161,0.13108324527292803,1.6630456445514423e-05
0.1865388144193233,0.13115326366888566,1.6642439676866083e-05
0.1865477956206112,0.13122201854755117,1.6637450758777635e-05
0.18655702520367268,0.13128955136690268,1.6624738909456508e-05
0.18656643329840814,0.13135590583613277,1.6622374411654855e-05
0.1865761208805099,0.13142086895963956,1.662950449035294e-05
0.18658600350809995,0.1314847452337418,1.6636221375730008e-05
0.1865960989296244,0.13154727290606757,1.660275471202606e-05
0.1866064833314879,0.131608599036209,1.6643308722465503e-05
0.18661702269551994,0.13166862235917126,1.661649576474428e-05
0.18662784015139314,0.13172760833748107,1.6627810538562438e-05
0.18663885438148664,0.1317854246059739,1.6632044531480184e-05
0.18665010397018347,0.13184181135944378,1.663026693403879e-05
0.1866615994757236,0.13189715619463735,1.6647001433370832e-05
0.18667330697255116,0.13195133979818593,1.664071145243722e-05
0.1866852683333117,0.13200439307987183,1.666558045220627e-05
0.1866974034653044,0.13205623611691122,1.6655455449227326e-05
0.18670981320591917,0.13210709382793073,1.668574915868871e-05
0.18672240848648372,0.13215677147944255,1.66732750085598e-05
0.18673527334949333,0.13220539401909825,1.670517967774398e-05
0.18674830598273415,0.13225288815458036,1.6703102518490573e-05
0.18676160572620568,0.1322993374745215,1.6742889212116886e-05
0.18677509413924087,0.1323447914838452,1.6760023361797166e-05
0.18678878589384423,0.1323891257058765,1.678851923642482e-05
0.18680271109821223,0.1324325351724856,1.6803745006857944e-05
0.18681682907363775,0.13247508911415556,1.683040609629457e-05
0.18683114083084615,0.13251641805043446,1.687246017824353e-05
0.18615013593812318,0.21522928120031404,1.688895990966625e-05
0.18605723242506986,0.22693192387518274,1.6991468733582697e-05
0.1876462923446237,0.03815109521256261,1.70874458305302e-05
0.18757462614410914,0.04994887398266984,1.7085026611035065e-05
0.18690555281791643,0.13270991893498674,1.7068232679956848e-05
0.18692094483978636,0.13274586650251852,1.7115041084398583e-05
0.1869365030890173,0.13278106601789225,1.7172170015876886e-05
0.18695221814667407,0.13281542985226796,1.7247659016034624e-05
0.18696800435099745,0.13284901790234632,1.7284035829857604e-05
0.18698398499877925,0.13288165791781223,1.7351067301849373e-05
0.18700005046556048,0.13291356646052674,1.7434822762507832e-05
0.18701622794777298,0.13294490839784404,1.7517376956285856e-05
0.18703248104647413,0.13297515240821264,1.7584999062743592e-05
0.1870488061959915,0.13300491557551047,1.7679646750166187e-05
0.1870651980606073,0.13303404380158024,1.775883469416437e-05
0.18708162869371237,0.13306206845204688,1.7858790794233584e-05
0.18709808343429246,0.13308983025552512,1.7957630368445205e-05
0.1871145688140323,0.1331165957293184,1.806703578487221e-05
0.1871310318833628,0.13314276332653857,1.8191594890960775e-05
0.18714744908845837,0.1331683196033702,1.8301359222564455e-05
0.18716382294385508,0.13319314955215647,1.8414986674947905e-05
0.18718014662394394,0.13321748349522,1.8553813728625487e-05
0.1871958868284817,0.13324345980366606,1.8710188302604604e-05
0.1872106864030064,0.13327212806727473,1.8951158860656867e-05
0.18723364399647194,0.13324415035384476,1.8688526754076018e-05
0.18724307355504455,0.13333054920215767,1.9121332370038856e-05
0.18725842968784004,0.13334213898202887,1.9311670170635083e-05
0.18727446681676505,0.13335661125045864,1.947100165286791e-05
0.18728985252074265,0.1333756245146181,1.9654941741292023e-05
0.1873047910824864,0.13339439382053764,1.9858865328793973e-05
0.18731931083093753,0.13341301007407946,2.0065297259926464e-05
0.18733343294710111,0.1334307081574812,2.0251101237093253e-05
0.18734716699847526,0.13344785379087112,2.0487381692009473e-05
0.18736047119953467,0.1334643674762616,2.070217369332185e-05
0.1873732817944191,0.13348032248799885,2.0936271226300968e-05
0.18810064816191174,0.011490444290101575,2.441450290586515e-05
0.1879504755277339,0.009302518507647024,2.4534503440187e-05
0.18670041801268247,0.2579157183552149,1.9465247619000578e-05
0.1866545625941152,0.27858157672843736,1.9006652343342306e-05
0.18742874425172826,0.1335500761367773,2.2246031948197424e-05
0.18743778722613197,0.133561755537583,2.2547375861507177e-05
0.18744600812183362,0.13357299189880573,2.284596607329953e-05
0.18745337336574186,0.13358341356878672,2.3157366946104316e-05
0.18745984829799134,0.1335929129740912,2.3482385427602103e-05
0.18746533777342178,0.13360178354964436,2.383555629433719e-05
0.18746977331097087,0.13360988245425703,2.4163948183997585e-05
0.18747309239824061,0.1336169875562879,2.452467022047578e-05
0.1874753147150204,0.13362328738195633,2.4907619714820388e-05
0.18747625244061933,0.13362875437384258,2.52816349160938e-05
0.18747589376455503,0.1336332175778511,2.5686214877298654e-05
0.18747418086233208,0.13363673257768058,2.610013849226852e-05
0.18747097963434478,0.1336395677461205,2.651781808617887e-05
0.18746628033335158,0.13364097640854833,2.6955179153535467e-05
0.18745997178427098,0.1336415135137829,2.7399185680262794e-05
0.1874519707464592,0.13364083738141366,2.786274292205083e-05
0.18744218065098384,0.13363924246143602,2.8346995311870295e-05
0.18743054078313007,0.13363631983574378,2.88397435165197e-05
0.18741694378880197,0.13363219000338172,2.9341521393212207e-05
0.18740130457211593,0.13362671812172278,2.98740990105204e-05
0.18738351104290688,0.13362030074358716,3.041118735113585e-05
0.1873448810069499,0.13359936813392845,3.1020075292751625e-05
0.18723190751199512,0.1335162106901489,3.193721076973892e-05
0.1873302102800157,0.13363574535505968,3.1785025341757984e-05
0.18735875531030985,0.13382651418772185,3.203288605272037e-05
0.18738940259729397,0.1336963604150392,3.178892004380852e-05
0.1873449226734983,0.1336328796457971,3.1153198149335174e-05
0.18724852889836524,0.13365484807702518,3.54058101181855e-05
0.18717648616849972,0.13366098215784836,4.008897221528911e-05
0.1871352978943495,0.13336458944058827,3.4003321468874455e-05
0.18705833846114106,0.133206057718267,4.252223259589398e-05
0.18696287136605022,0.13333745388798546,3.016625948067439e-05
0.18688995226670424,0.13321846138826712,4.152812410379643e-05
0.18678021398760492,0.1330439534802488,4.569063269508755e-05
0.18669540640019988,0.13298954044996092,4.6607900168700494e-05
0.18663422463047097,0.1328470041610515,4.3511099791155134e-05
0.1865394291127011,0.13275525164129393,4.72745602091236e-05
0.18645022342856626,0.1325988950490636,4.783426538200024e-05
0.18636104462892622,0.1325027044924394,4.777124944839285e-05
0.18627832731278401,0.13238962459118578,5.123678601518137e-05
0.18619563414327095,0.13229732222443097,5.3215739479711986e-05
0.18610357329389132,0.13217749038684634,4.9949263767284767e-05
0.18602774178983394,0.13210594917828436,5.588258354024159e-05
0.18595675312974402,0.13186049845193468,5.547856637363157e-05
0.1858535090828819,0.1321054495639767,5.317870977876676e-05
0.18581113175709182,0.13155569047946405,6.53052063997716e-05
0.18571286400272913,0.13187735108495174,5.974917089143359e-05
0.18565410615165853,0.1314778005454908,5.831934579237694e-05
0.18557733000944596,0.13158184477933824,6.119989917647801e-05
0.1855135171524913,0.13164678185266296,6.305404992483342e-05
0.18543929793014471,0.13127868001907372,6.429963654777445e-05
0.18538519479191887,0.13144070212419307,6.182895406917795e-05
0.1853481728808373,0.131061178845283,7.18755970815917e-05
0.1852650913522417,0.13130705382669625,6.422457171431799e-05
0.18521509166437322,0.13119991934389433,6.500485358354718e-05
0.18517186338037278,0.13109764215937433,6.743795730818103e-05
0.18512449747648577,0.13110972673625612,6.618408560198507e-05
0.1850492570539494,0.13103019032655636,7.339786659448382e-05
0.18505261679163754,0.13083562809919086,6.829096231542098e-05
0.18498312485986662,0.13111994635860072,7.012705405178468e-05
0.18494867711450091,0.13088595171092773,6.951195213852179e-05
0.1849121409998078,0.13088423439574987,6.868566704310841e-05
0.18490217372934695,0.1305848204773043,7.788029067976878e-05
0.1848428749783105,0.13099649483277054,7.053105083033672e-05
0.18482287771007297,0.13074904880838376,7.123371053969467e-05
0.18480034308713414,0.13071929711249627,7.21322878908349e-05
0.18477805278539444,0.13071659098793004,7.264895264559334e-05
0.18476039002628597,0.13072445665915153,7.338126823977538e-05
0.18472399045762744,0.1305129659283966,7.063928704973726e-05
0.18472503347762162,0.13071190265194965,7.388999794246615e-05
0.18471592854168206,0.13055995495828338,7.299948686697098e-05
0.1846970569137313,0.13063267737313738,7.333731310398208e-05
0.18468228800762568,0.130632885831871,7.372656117378643e-05
0.18468218453933274,0.1305689536456081,7.359187860665583e-05
0.18467869126105327,0.1305633833033022,7.361229613704448e-05
0.1846766336321274,0.13055696976143336,7.35922012340356e-05
0.1846772543751815,0.1305488062687854,7.357191181953504e-05
0.18468037412098226,0.13054183656015148,7.350703461547287e-05
0.18468601636905743,0.13053626716833056,7.340964749556213e-05
0.18469413973462565,0.1305321263892495,7.328966941518426e-05
0.18470476106003278,0.13052949138380682,7.312417978784774e-05
0.18471790962612325,0.13052806483019297,7.294679699193839e-05
0.1847336412865197,0.13052843285183205,7.272749296278226e-05
0.18475197974963856,0.13052987468055882,7.246320963856644e-05
0.18477301607123933,0.13053321589650732,7.220810588269071e-05
0.18479674353995557,0.13053784012839154,7.190826527065985e-05
0.18482328264269512,0.1305440567942667,7.156729630340567e-05
0.1848526562344276,0.1305516348739454,7.119504041851176e-05
0.18488495831223983,0.13056104369354632,7.080153173627422e-05
0.1849202556049743,0.13057207353551195,7.036231430998985e-05
0.18495866344257755,0.13058455897285892,6.991374641136304e-05
0.18512590587706307,0.13072447355543784,6.909496550791608e-05
0.18573952982729014,0.1312383128714894,6.660153871023274e-05
0.18463300553960316,0.12930483686059868,6.92272464368566e-05
0.18419736993814795,0.12959657793830323,7.82655761211227e-05
0.18475460145280675,0.13031358897228773,6.8795912720587e-05
0.18516503521327118,0.13069671460663415,6.570266827332938e-05
0.18541739786105918,0.13105670584905132,7.497680070911901e-05
0.1855506429631083,0.1313103265411041,5.006662113407021e-05
0.18572153819442305,0.13120747847926797,6.696796528370316e-05
0.18584597966361752,0.13145242104878035,6.598966303880098e-05
0.1859292776736855,0.13200153927379557,4.5998351451474066e-05
0.1860786744907322,0.13179766183687958,6.039229190455448e-05
0.18619369601421698,0.13193232855256942,5.820974259010755e-05
0.18626823744158447,0.13254225328254113,4.0027455691016166e-05
0.1864169423182942,0.13216669035928688,5.527737307714934e-05
0.18650271966957707,0.13268550450186964,4.98639736994557e-05
0.18655286650054323,0.1326953809864386,4.247211734622791e-05
0.18643939373599866,0.13262637549617387,4.505691314641161e-05
0.1869397457980935,0.13319811626493044,4.469035707858371e-05
0.18726823408048968,0.1335375288997877,3.481897632818099e-05
0.18716058367410643,0.13337800815265444,2.62995200877139e-05
0.18711071669915683,0.1330289159870486,3.838295357675102e-05
0.18710147431612262,0.13333209949199867,3.9309571220137196e-05
0.1871314708396394,0.13323393892726235,3.5191477081493115e-05
0.18718361211715318,0.13324415891649213,3.5793063140872956e-05
0.18721027914185492,0.13326221671807226,3.556762407113517e-05
0.18725823281671555,0.13327458389276678,3.276286710642457e-05
0.18729122268256712,0.1332365332896043,3.407928178717152e-05
0.18730353858606924,0.13329972888546432,3.354648731152146e-05
0.1873580623698543,0.13327737304526552,3.330312062793047e-05
0.18735391169570653,0.1334716144585861,3.031100915884545e-05
0.1874036350232271,0.13310659797461008,3.345065596515969e-05
0.18739984017205666,0.13345250114166865,2.7538043924056422e-05
0.18741830429694145,0.13345055648813142,2.811883935659085e-05
0.18744111109545133,0.1332323921368962,2.752701722867545e-05
0.18746645680675691,0.13316454008530731,3.819815549852937e-05
0.18744457442855716,0.13351110965995466,2.2180391486503986e-05
0.1874842383765501,0.13310755109612382,3.604912395750286e-05
0.18746239373056026,0.1334489295756682,2.2635887186208812e-05
0.18746996633380106,0.13340202844364313,2.727637015197111e-05
0.18749013167543285,0.1331335797799379,3.356975102303608e-05
0.18748156708561786,0.13317707737558998,2.64694826953123e-05
0.1874654417318694,0.13340322722557227,2.1865163877483393e-05
0.18747058661047072,0.13330062502264686,2.7439937298538486e-05
0.18746609663948396,0.13327097049356523,2.7004606532170765e-05
0.18745804863268115,0.13326432605515928,2.6132150671288515e-05
0.18765078312685995,0.15669219943376422,2.3074739691472674e-05
0.1878756802185455,0.18256954944038345,1.9351520293812305e-05
0.18746935136014387,0.13570885346869024,2.84310029725688e-05
0.1871329056716458,0.0840186730017447,2.8509749564157035e-05
0.18731940791137977,0.10738928060030305,2.7489470387542943e-05
0.18749753315701687,0.13310531922626812,1.4766765636888938e-05
0.1874519208458161,0.13342400229906204,2.3606357797497323e-05
0.18875360055280366,0.21226051469185753,1.501821533871647e-05
0.18659826260504042,0.08613169765231471,3.811734302322604e-05
0.1845471698098836,0.0474807664408693,4.7108065817001294e-05
0.189359787836934,0.2244223946783695,9.830950642486644e-07
0.19016774543207488,0.32581425593816044,1.3288439446324585e-05
0.18628196372492073,0.13169715769079637,2.992017979754115e-05
0.18665634899480565,0.13216183967951373,3.1151134470090404e-05
0.18688962203219248,0.1322684562952599,3.101765502946188e-05
0.1869850962309419,0.13255203675328822,1.9769431451939253e-05
0.18701085560771807,0.13264321633974477,2.7414876731744006e-05
0.18685467492676172,0.13238900613866228,2.768377064291701e-05
0.18715988214212406,0.13312406823746764,2.448858571627097e-05
0.1875002838859687,0.1332037113875176,2.225997754993013e-05
0.187356070229297,0.13296762997871753,1.866754922442473e-05
0.18722601459383295,0.13294546789901607,2.1125398213772336e-05
0.18718851657696814,0.13296869700145814,1.5844697638944307e-05
0.18715582671997805,0.13289116040432586,2.0823330581955138e-05
0.1871394198964928,0.13288628139505623,1.9696565960614165e-05
0.18709867727571847,0.1329061380826474,2.1909349112362923e-05
0.18713685254687965,0.1326961218142577,1.8016164661047877e-05
0.18708128218214487,0.13287383029211347,1.9064298877585335e-05
0.1871101910332562,0.13285089161795646,1.987627540262776e-05
0.1870847382577627,0.13281727015468037,1.9027175781588134e-05
0.187063806058602,0.13283954768577622,1.9041649866537573e-05
0.18706056580208114,0.13277307539378186,1.898313878237105e-05
0.18705008764470973,0.1327648344701404,1.8766375256746497e-05
0.1870385521226487,0.13274642438230919,1.8556759987598827e-05
0.18702742238418846,0.13278661921072352,1.892468425465951e-05
0.18701312595113911,0.13275100058557407,1.8073146769875565e-05
0.18700278995218775,0.1327321996754032,1.8401774050682334e-05
0.1869907557821505,0.1327196400384025,1.809242671529912e-05
0.18697891062853833,0.13270818830726236,1.7992431711249404e-05
0.18696758221577223,0.13269673407697227,1.8212771164347245e-05
0.1869546217942164,0.13269525301008542,1.816948804758124e-05
0.18693803380457222,0.13275608744750836,1.6405308401838213e-05
0.18694031029250743,0.13249050563159923,1.7012387581434245e-05
0.18691714460769202,0.13268245368962742,1.7998669510640436e-05
0.1869064651446574,0.13267130052633755,1.7714925537627885e-05
0.18689674513103413,0.13261666040279016,1.7411265240438086e-05
0.18688399199299446,0.13262584650480547,1.740934558044188e-05
0.18687362644152267,0.13259872409387502,1.7284554904533536e-05
0.18686103875585836,0.13260574202153236,1.728090953057277e-05
0.1868510056284553,0.13257506436209132,1.7174166006591874e-05
0.18683838306548198,0.13260260718340536,1.726984786992096e-05
0.18682823568517068,0.13256109100818825,1.7087086526278588e-05
0.18681766312121584,0.1325519197135261,1.7023690959171077e-05
0.1868072526719871,0.13253920566842126,1.6984302116288535e-05
0.18679512657506975,0.1325665317311258,1.7098565248653478e-05
0.18678566774483718,0.13252470437930358,1.6907730681309538e-05
0.18677567731293368,0.13251785693680623,1.6903904942570034e-05
0.18676557276595301,0.13251148891784378,1.686739821827457e-05
0.18675569328686112,0.13250353905822124,1.683680032155924e-05
0.1867460101104073,0.13249535757705797,1.6816689214990004e-05
0.18673653417673558,0.1324873998679097,1.679198777075933e-05
0.1867272758098156,0.13247960345897672,1.6785415925852038e-05
0.18671820067468795,0.13247221514481106,1.675008153470013e-05
0.1867093286551343,0.13246477962242384,1.6734595897428826e-05
0.1867006647919484,0.13245762974977407,1.6731393023582056e-05
0.1866922174651484,0.13245067500050076,1.6714835247046365e-05
0.18668395727622106,0.13244376816748585,1.6696266018611657e-05
0.1866759046620993,0.13243708344905272,1.669261189021595e-05
0.18666810064061917,0.13243069869618956,1.669967701323677e-05
0.18666043863126963,0.1324245047814945,1.6679068531720803e-05
0.18665303694095672,0.13241831550905192,1.6671807124322537e-05
0.18664582560799403,0.13241249106417832,1.66897815716249e-05
0.1866388244372651,0.13240685000291838,1.6667602692501424e-05
0.18663203207285134,0.13240132124915074,1.668623925969892e-05
0.18662545679148856,0.1323958154746115,1.668791458264738e-05
0.18661905378582197,0.13239077968531685,1.666673270589183e-05
0.18661288984141686,0.13238567122372194,1.6694273785415203e-05
0.18660691926883058,0.13238083948828544,1.669444010254975e-05
0.18660113363118605,0.13237622366283117,1.670044769028857e-05
0.18659557416265596,0.1323716024630811,1.6724593439551522e-05
0.18659019506873675,0.13236728614116713,1.6721571627187223e-05
