Time,Force_X,Force_Y,Force_Z
502.892,69.65626861541377,-9.670405246566625,-999.9446281784737
502.992,69.65626534460496,-9.669131001759265,-999.9446157182498
503.092,69.65630163500737,-9.667810137023809,-999.944635654608
503.3,69.656021871828,-9.666455280797281,-999.9449396840738
503.3,69.656021871828,-9.666455280797281,-999.9449396840738
503.375,69.65702432799935,-9.660431569292786,-999.94484436336
503.475,69.65766696405217,-9.661427110039824,-999.9445848791953
503.575,69.65734941524353,-9.660843021464544,-999.9445630738031
503.675,69.6574301263445,-9.659290243924945,-999.9446275554624
503.775,69.65769936063457,-9.657604942557935,-999.9446518528993
503.875,69.65726801883025,-9.657026498464127,-999.9444559158768
503.975,69.65927532976609,-9.652757812625088,-999.9443839580832
504.075,69.65922215576018,-9.652139202999217,-999.9445699269265
504.175,69.65844205228609,-9.650373377434608,-999.9451670831619
504.275,69.65262019952546,-9.653529701696497,-999.9362053785553
504.375,69.65894507152896,-9.642997731626112,-999.9476036799649
504.475,69.64900978732032,-9.644374742130912,-999.9500505564528
504.575,69.63580316475216,-9.642508029247633,-999.9512429998897
504.675,69.65522466669648,-9.644752751061457,-999.9424604110033
504.775,69.67200513071232,-9.638345404835281,-999.9436796439217
504.875,69.69640698418945,-9.6310718892528,-999.9494415630048
504.975,69.69923838319008,-9.633351350171138,-999.9401079207121
505.192,69.72718202418865,-9.629153092633201,-999.9226243574063
505.192,69.72718202418865,-9.629153092633201,-999.9226243574063
505.292,69.733758094308,-9.613070684631458,-999.9291912069601
505.408,69.69206472072769,-9.619731521654689,-999.9447048088513
505.483,69.67289030502528,-9.620373139084178,-999.9451686406896
505.608,69.6637629417408,-9.620256713866178,-999.9470844001296
505.675,69.66166890764592,-9.615460381151522,-999.9486434856577
505.775,69.66248910189073,-9.553870126275891,-999.9498256494097
505.875,69.66131503728433,-9.592451817461857,-999.9473058806113
505.975,69.67322240114545,-9.638187673974722,-999.9450730084706
506.075,69.67701887564546,-9.64478126628408,-999.9422825413058
506.175,69.67953596549569,-9.637761705642001,-999.9438705968544
506.275,69.68498824801249,-9.694885101045985,-999.9421454788417
506.375,69.6849792766512,-9.655505052157778,-999.9476896555107
506.475,69.68597843086322,-9.636417991970784,-999.9385127005344
506.575,69.68634890447329,-9.618616393907809,-999.9419401966512
506.675,69.686583686244,-9.59598582980352,-999.9442481416418
506.775,69.68905271078016,-9.56806348021272,-999.9327429938113
506.917,69.69540097685423,-9.536244641018929,-999.9414763648128
506.983,69.7017515169192,-9.512522221751137,-999.9360923020225
507.083,69.70174316856912,-9.512490046337712,-999.9437855558258
507.183,69.699970639404,-9.489384467343985,-999.9303733707121
507.283,69.70193237707056,-9.44035075711493,-999.9433812215568
507.383,69.70098845280144,-9.502206526903777,-999.9371352227712
507.525,69.70147433923633,-9.558826610249618,-999.9427684900417
507.592,69.70374384443569,-9.571518049281217,-999.9432332563968
507.692,69.70241670597746,-9.571806207536497,-999.9419570179539
507.792,69.70608608619266,-9.57110421097656,-999.9411031811042
507.892,69.70455154730593,-9.566500042951489,-999.9424797243504
507.992,69.70505029892209,-9.566982904666991,-999.9423445309201
508.092,69.70741537403953,-9.555714756527186,-999.9457066108608
508.192,69.70671202554529,-9.5587272056976,-999.9419838074353
508.267,69.70709069175264,-9.569210484327648,-999.9411676627634
508.483,69.70813370595313,-9.554244319262834,-999.9419707242
508.483,69.70813370595313,-9.554244319262834,-999.9419707242
508.667,69.71412626378256,-9.540891834197472,-999.9419641825825
508.667,69.71412626378256,-9.540891834197472,-999.9419641825825
508.825,69.71691308633184,-9.538725935760672,-999.9413822901215
508.883,69.71607174085679,-9.533575969428671,-999.94176045792
508.967,69.71600972009185,-9.543171447753553,-999.9413841591553
509.075,69.7163827791984,-9.543681640970402,-999.9415237136641
509.175,69.71290210907569,-9.547540067704128,-999.931657708301
509.283,69.72187365725905,-9.536633434273345,-999.945076435032
509.383,69.72027304803457,-9.53714109806472,-999.9437288618064
509.483,69.72021579330529,-9.53698071940656,-999.943786178837
509.592,69.72631529100721,-9.533773728758833,-999.940635299693
509.692,69.72489859468897,-9.533271369907824,-999.9410639313983
509.808,69.72871385297665,-9.532093495587937,-999.9401867316288
509.867,69.73453028553985,-9.525707506185697,-999.937648584
509.975,69.73462987388017,-9.52597637912928,-999.9399892370784
510.075,69.7293750547632,-9.52752115097496,-999.941889732744
510.183,69.73178218313664,-9.521876644582512,-999.9401119702849
510.283,69.71911885748544,-9.52064717247504,-999.9417800827729
510.383,69.702464241732,-9.518709408279458,-999.9444992151552
510.483,69.63669902370721,-9.523271519933472,-999.9669136006032
510.583,69.381308198244,-9.513448941565969,-999.9582412846993
510.683,70.24195951319905,-9.50308387931112,-999.7772671222897
510.783,70.64588427673729,-9.503849989953649,-999.8699892561743
510.883,70.16529711282337,-9.503983295660111,-999.911668393949
510.983,69.83899160141233,-9.504804832494049,-999.959478273437
511.083,69.66986125572144,-9.509753672120352,-1000.014689525981
511.183,69.60974026996416,-9.503276878835711,-999.9916698851521
511.283,69.59434887171984,-9.510982754845825,-999.9737894637121
511.383,69.5893771177416,-9.503910387774434,-999.9585496752433
511.483,69.58655680834033,-9.50781531606413,-999.9479612883936
511.583,69.59354705630544,-9.5052363985824,-999.944516659469
511.683,69.59205513138481,-9.503651564001505,-999.9506025443762
511.783,69.59573055480865,-9.506616231327936,-999.9387447722063
511.883,69.59682007679521,-9.503568600715056,-999.9490799050033
511.983,69.59688972944735,-9.50264189336045,-999.9490752324194
512.083,69.59677247873952,-9.501920723630832,-999.9491892434688
512.183,69.59542163470512,-9.504011493147024,-999.9458548875264
512.267,69.59531734263025,-9.497988719274385,-999.9538051334497
512.367,69.59491191809185,-9.500799565135537,-999.9496044804338
512.467,69.59364452640767,-9.504240670931999,-999.9401001330722
512.567,69.59596271993233,-9.498880594072801,-999.9503281079424
512.667,69.59512523712672,-9.497444892797905,-999.9503742107712
512.767,69.59186551792608,-9.498483991372995,-999.950340256661
512.867,69.5933447022677,-9.496019480552977,-999.9508374195985
512.967,69.59362649023345,-9.495003676366657,-999.9509180995489
513.067,69.59494556069666,-9.494135765694049,-999.9512009466337
513.167,69.59311795734145,-9.493209485102113,-999.9512641822705
513.267,69.59129944994976,-9.488645868876048,-999.9477201830592
513.367,69.59094377285568,-9.488444309177568,-999.9485335241809
513.467,69.59103635232,-9.488763427974433,-999.9491493707521
513.567,69.59123901786337,-9.489041107181329,-999.9495699033121
513.667,69.5914376649845,-9.489256061620608,-999.9498985417201
513.767,69.59159457035521,-9.489412300369345,-999.9501100540225
513.867,69.5917109176968,-9.489526330109282,-999.9502651838112
513.967,69.59180056900848,-9.489614997063265,-999.950425920701
514.067,69.59185797949057,-9.48968377438469,-999.9505022395728
514.167,69.5919006246072,-9.48973328819981,-999.9505885266242
514.267,69.59192794364833,-9.48977087135045,-999.9506146930945
514.367,69.59194856531904,-9.489803657314848,-999.9506502047328
514.467,69.59196252076993,-9.489832294024657,-999.950672633136
514.567,69.59197252009969,-9.489854990322673,-999.9506903889552
514.667,69.59198027658913,-9.489874256944033,-999.9507121943474
514.767,69.59199012016609,-9.489894084275473,-999.9507452139408
514.867,69.59199335982433,-9.489907457210881,-999.9507399183457
514.967,69.59199354672768,-9.48992541550872,-999.9507268351105
515.067,69.59199762745105,-9.489938371026627,-999.9507324422112
515.167,69.59200230003505,-9.489952538301313,-999.9507508210417
515.267,69.59200588234945,-9.489965521854721,-999.9507648387937
515.367,69.59200815634034,-9.48997865181576,-999.9507595431985
515.467,69.59201236166591,-9.48999200917589,-999.950768576861
515.567,69.59201064838513,-9.49000405509744,-999.950748952008
515.667,69.59201220591312,-9.490017141447696,-999.9507408528626
515.767,69.59201603743202,-9.490028941279824,-999.9507558051312
515.867,69.5920205542632,-9.490042413897024,-999.9507738724561
515.967,69.5920224232968,-9.490053335283362,-999.9507720034225
516.067,69.59202201833953,-9.490067608469953,-999.9507576741651
516.167,69.59202245444736,-9.490079532904321,-999.9507336882336
516.267,69.59202503994385,-9.490091597516209,-999.9507405413568
516.367,69.59202980597952,-9.490104852079488,-999.9507648387937
516.467,69.59203239147601,-9.490117464941232,-999.9507567396481
516.567,69.59203223572321,-9.490127261792352,-999.9507582971761
516.667,69.5920337932512,-9.490138335816432,-999.9507461484576
516.767,69.59203544423087,-9.49015364008656,-999.9507517555586
516.867,69.59203793627569,-9.49016673889704,-999.950750509536
516.967,69.59204061522385,-9.490178096391217,-999.9507470829745
517.067,69.59204214160128,-9.49019224497557,-999.9507611007265
517.167,69.59204619117408,-9.490202259880608,-999.9507461484576
517.267,69.59204715684143,-9.490214813556289,-999.9507604777154
517.367,69.59205105066144,-9.490225828394305,-999.9507623467489
517.467,69.59205058340305,-9.490241736985297,-999.9507467714689
517.567,69.59205192287713,-9.49025279231904,-999.9507402298511
517.667,69.59205382306129,-9.4902647385588,-999.950750509536
517.767,69.59205597244993,-9.490279148807858,-999.9507427218961
517.867,69.59205999087217,-9.490287372555697,-999.9507483289968
517.967,69.59206076963616,-9.490300237736976,-999.9507414758738
518.067,69.59206450770337,-9.490311380292288,-999.9507517555586
518.167,69.59206379124049,-9.490327759256738,-999.9507392953346
518.267,69.59206665709202,-9.490341362706289,-999.9507514440529
518.367,69.59206830807169,-9.490351994392416,-999.9507430334017
518.467,69.59207036400865,-9.490365093202895,-999.9507411643681
518.567,69.59207403977473,-9.490376407086288,-999.9507589201872
518.667,69.59207547270049,-9.490387605712607,-999.9507561166369
518.767,69.5920786500576,-9.490399726395506,-999.9507420988848
518.867,69.59207743518576,-9.490413389031119,-999.9507408528626
518.967,69.592081453608,-9.490424709144625,-999.9507514440529
519.067,69.59208282423265,-9.4904385586836,-999.9507586086816
519.167,69.59208329149105,-9.490450221453264,-999.95072403156
519.267,69.59208973965697,-9.490462011940224,-999.9507651502993
519.367,69.59208911664577,-9.490472752653313,-999.9507374263007
519.467,69.59209248090625,-9.490487085025968,-999.9507464599633
519.567,69.59209273011072,-9.490501788090288,-999.950748952008
519.667,69.59209394498257,-9.490511600516689,-999.9507452139408
519.767,69.5920974961464,-9.490523316242305,-999.9507589201872
519.867,69.59209989473952,-9.49053532789824,-999.9507477059856
519.967,69.59210416236624,-9.490547884688977,-999.9507648387937
520.067,69.59210279174161,-9.49055944777685,-999.9507433449072
520.167,69.59210578219538,-9.490573611936481,-999.9507586086816
520.267,69.59210565759311,-9.490586551879105,-999.9507283926387
520.367,69.59211020557488,-9.49059965380464,-999.9507427218961
520.467,69.59211011212321,-9.49061131968936,-999.950725589088
520.567,69.59211459780384,-9.490622842281503,-999.9507523785697
520.667,69.59211634223522,-9.490634903778336,-999.950753624592
520.767,69.59211699639697,-9.490645420207391,-999.9507589201872
520.867,69.59212004915183,-9.490657752714096,-999.9507449024352
520.967,69.59212201163713,-9.490672449548306,-999.9507405413568
521.067,69.59212331996065,-9.490682517409295,-999.9507508210417
521.167,69.59212550049985,-9.49069510846565,-999.9507349342562
521.267,69.59212920741649,-9.490707690176833,-999.9507573626594
521.4,69.59213045343888,-9.490725757501632,-999.9507433449072
521.5,69.59213338159154,-9.490738445124721,-999.9507551821201
521.6,69.59213500142064,-9.490750394479536,-999.9507452139408
521.7,69.59213652779809,-9.490761100927008,-999.95073960684
521.8,69.59213926904737,-9.490773841506048,-999.9507430334017
521.9,69.5921425087056,-9.490786815714289,-999.9507586086816
522.0,69.59213945595073,-9.490800110773296,-999.9507265236048
522.1,69.59214359897521,-9.490810440298992,-999.9507243430656
522.2,69.59214602871889,-9.490821757297441,-999.9507411643681
522.3,69.59214942412993,-9.490836631689842,-999.9507517555586
522.4,69.59215113741071,-9.490845799299649,-999.950738049312
522.5,69.59215228998146,-9.490859695564465,-999.9507439679185
522.6,69.59215412786449,-9.490875189853009,-999.9507290156497
522.7,69.59215580999472,-9.490883734451616,-999.950731196189
522.8,69.59215777248001,-9.490899343997233,-999.9507299501664
522.9,69.5921619778056,-9.490909505309904,-999.9507361802786
523.0,69.59216434524815,-9.490920791157793,-999.9507498865249
523.1,69.59216428294705,-9.490933307452801,-999.9507371147953
523.2,69.592164781356,-9.490945101054816,-999.9507199819873
523.3,69.59216780296033,-9.490959455232865,-999.950725589088
523.4,69.59216820791761,-9.490970463840767,-999.9507227855377
523.5,69.5921730362544,-9.490981375881937,-999.9507405413568
523.6,69.59286981198049,-9.49018134227957,-999.9502411978801
523.7,69.59211170080177,-9.491533214282448,-999.9505187493697
523.8,69.5918350526784,-9.491634799373664,-999.9506053479266
523.9,69.59176225381968,-9.491614722837744,-999.9506374330034
524.0,69.59176281452977,-9.491595468676609,-999.9506657800129
524.1,69.59178655125648,-9.491580918250033,-999.9507000456288
524.2,69.59180994532704,-9.491579457288768,-999.9507206049985
524.3,69.5918285110608,-9.491576834411617,-999.9507056527298
524.4,69.591844709352,-9.491578108469522,-999.950731196189
524.5,69.59185813524337,-9.49158210508637,-999.9507252775826
524.6,69.59186673279794,-9.491590163736241,-999.9507287041441
524.7,69.59187386627616,-9.491599926321744,-999.9507352457616
524.8,69.5918792864736,-9.491613062512897,-999.9507399183457
524.875,69.59188252613185,-9.491618121363839,-999.9507570511536
524.975,69.5918854542845,-9.491627363734992,-999.9507417873793
525.075,69.59188847588881,-9.491640415819633,-999.9507377378065
525.175,69.59189137289088,-9.491648801550385,-999.9507467714689
525.275,69.591892213956,-9.4916625420624,-999.9507420988848
525.375,69.59189374033345,-9.491675332482338,-999.95073960684
525.475,69.59189822601408,-9.491685425263777,-999.9507417873793
525.575,69.59190127876896,-9.49169846800325,-999.9507595431985
525.675,69.5919017148768,-9.491712242780881,-999.9507371147953
525.775,69.59190087381168,-9.491722899387458,-999.9507358687729
525.875,69.59190732197762,-9.491734244421409,-999.9507477059856
525.975,69.59190909755952,-9.491746611193728,-999.9507392953346
526.075,69.59191093544256,-9.491757847200722,-999.9507495750194
526.175,69.59191426855249,-9.491769821475986,-999.9507554936255
526.275,69.59191386359521,-9.491787128727122,-999.950748952008
526.375,69.59191648024225,-9.491796785400721,-999.9507464599633
526.475,69.59191931494321,-9.491808800171713,-999.9507374263007
526.575,69.59192168238576,-9.491819054936064,-999.9507371147953
526.675,69.59192239884865,-9.491833368618385,-999.9507461484576
526.775,69.5919243924845,-9.491845028272992,-999.9507495750194
526.875,69.59192632381921,-9.491856553980194,-999.9507473944802
526.975,69.59192875356288,-9.491866995647904,-999.9507604777154
527.075,69.59193034224145,-9.491880935523504,-999.9507586086816
527.175,69.5919322424256,-9.491892645019009,-999.950738049312
527.275,69.59193903324768,-9.491840729495713,-999.9507368032896
527.375,69.62052132302736,-9.496432244163312,-999.9492636933072
527.475,69.64554179547552,-9.502072819355089,-999.9480064567057
527.575,69.66330259876513,-9.500710798499759,-999.9467370713858
527.675,69.6604559982912,-9.499121951726737,-999.946626175392
527.775,69.63960998123808,-9.498108891904753,-999.952845384696
527.875,69.6121690479768,-9.495310191646945,-999.9589982433073
527.975,69.58160567603281,-9.48610184002152,-999.9527282585906
528.075,69.54214389742032,-9.479647456449744,-999.9601467644545
528.175,69.496189127232,-9.479086933273104,-999.9479154970704
528.275,69.44938528622977,-9.474109064439935,-999.962699864352
528.375,69.39839745776112,-9.46740198752544,-999.9714161025457
528.475,69.35083179866353,-9.462399525325152,-999.9745781958912
528.575,69.30704140053457,-9.455827972036992,-999.9718201253089
528.675,69.26098940944847,-9.449963439894095,-999.9759538046209
528.775,69.21616792778352,-9.443038623680257,-999.9772266165024
528.875,69.17278501012993,-9.437358484162225,-999.978227795501
528.975,69.13182432887136,-9.431700517612802,-999.9830623624131
529.075,69.09268978689168,-9.4265995355364,-999.9860145009841
529.175,69.05469118123297,-9.421112903297088,-999.9835542297554
529.275,69.02032454396688,-9.416589091256592,-999.9907933083938
529.375,68.98833210893233,-9.409595407384705,-999.9920751539377
529.475,68.95532310652273,-9.410869979272945,-999.9923184398111
529.575,68.92976812161552,-9.39891540362309,-1000.0070258652098
529.675,68.90065561815408,-9.401798998502066,-1000.0018193606113
529.775,68.87651247007776,-9.393342752227392,-999.9994961518463
529.875,68.85222456534913,-9.393790613173682,-1000.0026289636656
529.975,68.83064168179921,-9.393389889254784,-1000.0056131873137
530.075,68.80997512312224,-9.385050822041665,-1000.0079647430881
530.175,68.79307282926624,-9.3854136668796,-1000.0068451919616
530.275,68.77872656346048,-9.377681705390545,-1000.0176777992018
530.375,68.76052089902353,-9.381335522785967,-1000.0090089098593
530.475,68.74619257594033,-9.379304767938674,-1000.0084659555984
530.575,68.73362126904337,-9.376929927120674,-1000.0110682733808
530.675,68.72143177456033,-9.376201147309247,-1000.0112218456417
530.775,68.70782745279264,-9.373931489472145,-1000.0196131834945
530.875,68.70252565863119,-9.37028761845053,-1000.0143300485184
530.975,68.69101786300321,-9.374972089504224,-1000.0153464912912
531.075,68.68311325265041,-9.370322298368977,-1000.0147051012609
531.175,68.6759142959333,-9.368858050720897,-1000.0152028872097
531.275,68.67136690603392,-9.363380374267583,-1000.0255473651746
531.375,68.66212867790641,-9.370670212743503,-1000.0174120849249
531.475,68.65682009292289,-9.366621608725922,-1000.0166140075776
531.575,68.651996491008,-9.365520277562064,-1000.0168822138993
531.675,68.64744349400785,-9.364846927057103,-1000.0172011956338
531.775,68.6432413146144,-9.364272887652483,-1000.0174846657297
531.875,68.63766340188913,-9.360250094988913,-1000.0144185161089
531.975,68.63611478294929,-9.363571053075457,-1000.0179322992769
532.075,68.63371980329424,-9.361384258843009,-1000.0174996179984
532.175,68.62997173676449,-9.362923383092161,-1000.0181653054656
532.275,68.62652408623536,-9.363069974512465,-1000.018812302597
532.375,68.62476893908273,-9.36182377766933,-1000.018849683269
532.475,68.62290663400368,-9.361468256328049,-1000.0189721049697
532.575,68.62110550862448,-9.361223886414962,-1000.0190652451441
532.675,68.61943889136336,-9.361010118812017,-1000.0191889128674
532.775,68.61792108032736,-9.36081921883517,-1000.0192920212208
532.875,68.61655715305777,-9.36064756367429,-1000.019382980856
532.975,68.61533396401825,-9.360493349711952,-1000.0194711369409
533.075,68.61423886608145,-9.360356075424145,-1000.0195346840833
533.175,68.61325971052896,-9.360229516928976,-1000.0196078878992
533.275,68.61238727679503,-9.360122315391793,-1000.0196608438512
533.375,68.61160972766689,-9.360021540215138,-1000.0196954209729
533.475,68.6109212068392,-9.359939648507954,-1000.0197701823167
533.575,68.61030710469937,-9.359864544507793,-1000.0198253188081
533.675,68.6097648357509,-9.359799327695377,-1000.0198580268963
533.775,68.60928343499664,-9.35973931302648,-1000.0198801437936
533.875,68.6088588840144,-9.359691696280464,-1000.0199063102642
533.975,68.60848529534833,-9.359651589934463,-1000.019916589949
534.075,68.60816067536257,-9.359614838503777,-1000.0199511670704
534.175,68.60787720526658,-9.35959015791509,-1000.0199910397873
534.275,68.60762719087201,-9.359568044132544,-1000.0200115991569
534.375,68.41541801828832,-9.316150387374433,-1000.0271930492594
534.475,68.31423012786287,-9.317385254758896,-1000.039613089037
534.575,68.38566892198273,-9.337171489265089,-1000.0296941277217
534.675,68.50847330741233,-9.356500159425554,-1000.023697333416
534.775,68.63743282544401,-9.374632445603376,-1000.0284144627168
534.875,68.75224569045841,-9.388261276631663,-999.998822053728
534.975,68.86029449172383,-9.394235567772721,-1000.0132083168528
535.075,68.95255952229121,-9.40626994804224,-1000.0089793168272
535.175,69.03096370622929,-9.42314640250872,-999.9845217661489
535.275,69.10767859529857,-9.426201618282962,-999.9960727053025
535.375,69.17458937516737,-9.434762468138112,-999.9906051590114
535.475,69.23231058408336,-9.451357935208224,-999.9686455717393
535.575,69.29281652846113,-9.450831982923074,-999.9822530708641
535.675,69.34395898830961,-9.464889884879856,-999.9749115068834
535.775,69.39304273879826,-9.470544297150385,-999.9638524350722
535.875,69.4406920683,-9.475859448671953,-999.9625117149697
535.975,69.55814569088786,-9.493022535016273,-999.9568195731409
536.075,69.64778572606512,-9.504061371423695,-999.9403832916624
536.175,69.66282300474337,-9.501902033294831,-999.9291055429202
536.275,69.65431136342785,-9.494089067889552,-999.9443004745823
536.375,69.63826190960351,-9.497694066127346,-999.9495533935154
536.475,69.62520907735008,-9.495122322619586,-999.947645733221
536.575,69.61679110576848,-9.49434082048536,-999.9492596437345
536.675,69.6087537005784,-9.49384527114677,-999.9497312632129
536.775,69.60478648985904,-9.493444917919536,-999.9475457399232
536.875,69.60091727880145,-9.492449190269136,-999.9498069590736
536.975,69.59640041645088,-9.493611498654193,-999.950166436536
537.075,69.59692782658226,-9.493589606040626,-999.9502306066898
537.175,69.59291189638704,-9.496832136362258,-999.9471314374753
537.275,69.59438288813136,-9.490681704379682,-999.9498159927361
537.375,69.59139592323407,-9.496901804589697,-999.9432890158994
537.475,69.59131159866817,-9.496694637790416,-999.9447378284449
537.575,69.59253559762224,-9.491943654061009,-999.9470333132113
537.675,69.59405228723807,-9.49034190784109,-999.960164208768
537.775,69.5910037999848,-9.496514584438561,-999.944691725616
537.875,69.59369062923649,-9.49026895945968,-999.9582568599791
537.975,69.59096028265247,-9.496472425270657,-999.9446546564495
538.075,69.59153317260144,-9.495403091962032,-999.9504592518
538.175,69.59367682953841,-9.49005264374093,-999.9579126462913
538.275,69.59276025546096,-9.491080864540464,-999.9497231640672
538.375,69.59091417982368,-9.496238316352034,-999.9438961403138
538.475,69.59154740840735,-9.495411443427168,-999.950436823397
538.575,69.59178340504992,-9.495092215603345,-999.9516610404049
538.675,69.59180823204623,-9.495078415905263,-999.9516532527649
538.775,69.59181692305248,-9.495089916692017,-999.9516576138432
538.875,69.59181642464353,-9.49510319306069,-999.9516383004959
538.983,69.60157066179745,-9.491071182946417,-999.9560626145329
539.092,69.64085167371024,-9.503419321001424,-999.9484182671088
539.192,69.66092727511345,-9.502027124598625,-999.9467878467987
539.292,69.65951680890721,-9.497503742435857,-999.9359764219392
539.392,69.64474976133697,-9.501821705345762,-999.9483581465281
539.492,69.61851338908033,-9.49543046707416,-999.9562336311074
539.592,69.59015108455536,-9.486634106525186,-999.9640975899794
539.733,69.54834363762433,-9.487506122841602,-999.9549742139665
539.8,69.5017826775384,-9.482441029325377,-999.9505595566033
539.9,69.28748345913745,-9.443043321184705,-999.985930394472
540.0,69.14102274658319,-9.433132723794865,-999.9801968223985
540.1,69.1491653472144,-9.442029255199632,-999.9811014346609
540.2,69.20338021794625,-9.450081678074689,-999.9775331380127
540.3,69.26820562357584,-9.461857022747472,-999.9627814788194
540.4,69.33348838172736,-9.469834045692048,-999.9690626777376
540.5,69.39263563212961,-9.47264175469181,-999.9683973017761
540.6,69.50508404503778,-9.492731043651073,-999.9622846273872
540.7,69.61052049804049,-9.499524756503039,-999.9558906634418
540.8,69.63840404960881,-9.497190835060657,-999.9487163779681
540.9,69.63719079759792,-9.496651864956482,-999.9489637134144
541.0,69.63049560773712,-9.496670035078127,-999.9430852912369
541.1,69.6204474027485,-9.494932983285793,-999.9491247618097
541.2,69.61182754438752,-9.494329640549376,-999.9495561970657
541.3,69.60285066945839,-9.494051839855297,-999.9524550681792
541.4,69.60332982737233,-9.490277718997152,-999.9484444335791
541.5,69.59667454137889,-9.493769132948016,-999.9495998078497
541.6,69.59862450413378,-9.49416002263512,-999.9509062623362
541.7,69.59578590935376,-9.494026215404642,-999.9504380694192
541.8,69.59347382133888,-9.494500594822656,-999.950672633136
541.9,69.5934117382728,-9.49332576391248,-999.9508190407681
542.0,69.59321932126369,-9.493214855458657,-999.950793497309
542.1,69.59303484764736,-9.493222256831713,-999.9507704458945
542.2,69.59285962574737,-9.494324690725392,-999.9512704123824
542.3,69.59241239715745,-9.494001167239345,-999.9504682854625
542.4,69.59241812886049,-9.493805610253778,-999.950855798429
542.5,69.59235171586657,-9.493721179775953,-999.9506421055872
542.6,69.5923338665957,-9.493720852695072,-999.9506458436543
542.7,69.5923484139072,-9.49379989101096,-999.9508396001378
542.8,69.59225134876225,-9.493938663640705,-999.9504548907216
542.9,69.59200114746433,-9.494678081368368,-999.9483416367314
543.0,69.59350472269442,-9.489956936760384,-999.9491615194704
543.1,69.59241196104959,-9.493569775594128,-999.950764527288
543.2,69.59234959762848,-9.494041924632048,-999.9509112464257
543.3,69.59248834222272,-9.49342991580984,-999.9507361802786
543.4,69.59240420456017,-9.493707479759665,-999.9507748069728
543.5,69.59252089455792,-9.493416056925696,-999.950701603157
