time,x_position,y_position,z_position,roll_angle,pitch_angle,yaw_angle
813.775,0.015905675993651804,-1.743063793820325,0.004508554705983198,-0.03009404109388761,0.26104563183921625,-47.77518906350434
813.875,0.015452578029226456,-1.743223924720229,-0.007052588622241455,-0.03224062966517081,0.2645007776159325,-47.76677325158131
813.975,0.014994011742791236,-1.743377504527913,-0.019566335362993067,-0.03444969180517372,0.267873866158944,-47.75836686359436
814.075,0.014531137178535073,-1.743524354422929,-0.033070418682317256,-0.03671786787379531,0.27116433912702287,-47.74996822543208
814.175,0.014065235727277237,-1.7436643153211582,-0.04760196189174054,-0.03904125752015701,0.2743715765290051,-47.74158139803438
814.275,0.013597715292313168,-1.7437972511022086,-0.0631973224448341,-0.041415413976860535,0.277494602048867,-47.733223354487606
814.375,0.01313011960158571,-1.7439230517609499,-0.07989188781202179,-0.04383527426670719,0.28053212350087847,-47.72490613559279
814.475,0.012664135619417169,-1.7440416368232998,-0.09771981060484149,-0.04629510360047668,0.28348299555734097,-47.71656655371928
814.575,0.01220159599537926,-1.7441529591982707,-0.11671373806722722,-0.0487884622999328,0.2863463564872168,-47.70802466451404
814.675,0.011864266585692769,-1.7442568362384627,-0.13689722545045518,-0.05136392307831248,0.26057477738851426,-47.699160295493215
814.775,0.011817556517080642,-1.744351348378674,-0.15748915187834137,-0.05333019912366193,0.1797780481105031,-47.69021628309
814.875,0.011979456356103972,-1.744436121139195,-0.1761578277311535,-0.05360808993229656,0.07372578328168695,-47.681749673003694
814.975,0.01216678132159482,-1.7445214519641685,-0.19022849395802813,-0.05234531431972076,-0.020909407474407973,-47.674132481597034
815.075,0.012331176605220848,-1.7446283769996331,-0.19811712470027817,-0.050663624705497054,-0.09681359223718997,-47.66719028871423
815.175,0.012508586156709096,-1.74477997856518,-0.19936004923115383,-0.04957820343659926,-0.16024010593495158,-47.66036840978224
815.275,0.012748008040082262,-1.7449951068450853,-0.1940917465190484,-0.04952142552140199,-0.21903184120238858,-47.6531501895026
815.375,0.013079688815144448,-1.7452862510582436,-0.18259467270056307,-0.05039440299835188,-0.2779141075362539,-47.64532754090011
815.475,0.013456436475815816,-1.7456596955178394,-0.16505055923081666,-0.051780268073703395,-0.32985999928651505,-47.636974286087046
815.575,0.013742599233162294,-1.7461177548678424,-0.14183220009341616,-0.053417253667519336,-0.3457534948384073,-47.62818848393141
815.675,0.013871613665627981,-1.7466596824647331,-0.11428031331224993,-0.055701856770666136,-0.32149856035091234,-47.618865386776484
815.775,0.013855894903784019,-1.747277037656999,-0.08471374733993106,-0.058867453247152514,-0.26899812206604706,-47.60872078010809
815.875,0.013695082476771054,-1.747958132693527,-0.05582752999676197,-0.06675472160943503,-0.19027112150516656,-47.59748838704885
815.975,0.013455407392180527,-1.7486829642117125,-0.03036673382357913,-0.08014531569389173,-0.10627862418663246,-47.585139134250916
816.075,0.013229578982460282,-1.7494071554402832,-0.010542651385323074,-0.09424584799189081,-0.03587276211890123,-47.57203575673839
816.175,0.013024869668915385,-1.7500779293474724,0.0024974237714257097,-0.10675350222793298,0.019063292942537047,-47.55887791949315
816.275,0.012794043048191345,-1.7506530286431028,0.008487400060414584,-0.11676014589002329,0.0651246801288567,-47.54640010597066
816.375,0.012490531282050547,-1.751101424943317,0.007567723085303485,-0.12427720894400521,0.10863088111988288,-47.53506311722409
816.475,0.012169270793333511,-1.7514039361049623,-8.82228635860283e-05,-0.12990762359334987,0.13862625297481931,-47.52503470864694
816.575,0.011937921586713997,-1.7515511619779176,-0.013936385783933207,-0.13407838779175985,0.13468856774055488,-47.516435598452226
816.675,0.011746764354035428,-1.7515433139532992,-0.032478629573168515,-0.1368543076993347,0.10961903735822592,-47.50946001798711
816.775,0.011471553567416344,-1.751394776950032,-0.05389020696106273,-0.13884884063860306,0.09039574119494291,-47.504158876283874
816.875,0.01108111926097693,-1.7511332853734773,-0.07700162790997371,-0.14124972516109077,0.08349671272352362,-47.50020714735032
816.975,0.01060882645208953,-1.7507922609209492,-0.10141094282756037,-0.14505722850222366,0.0852994399203827,-47.49696891275207
817.075,0.010099366924406798,-1.7504041554570104,-0.12714974241278545,-0.15071418396348368,0.09052632827837899,-47.49369808503365
817.175,0.00958605642178718,-1.7499967554195162,-0.15437079545069196,-0.15812579145580952,0.09580001478432607,-47.48966172141216
817.275,0.009169255725555422,-1.7495984657300663,-0.1830767513474267,-0.17091748356835715,0.07416225536990448,-47.48432716595736
817.375,0.008971846249742002,-1.7492304137637795,-0.2124530027828743,-0.18906518756115925,0.00648791707732509,-47.47765180897221
817.475,0.008945063802736804,-1.7488923744098839,-0.24051957305176605,-0.20722057861871052,-0.07936040587513682,-47.470073011390355
817.575,0.008964770597314455,-1.7485805924093676,-0.2651341382725647,-0.22365377302691114,-0.15551827123125567,-47.462060872663436
817.675,0.008996841958357652,-1.7482989096365733,-0.2850292979824589,-0.23832669403151802,-0.216714183159298,-47.45374882279104
817.775,0.009067729200417898,-1.7480489527343879,-0.29981985482787854,-0.25145852393164336,-0.2680450677791505,-47.44501008887531
817.875,0.009212500800884567,-1.7478260784711759,-0.3095842435549509,-0.2630225954342008,-0.31569473342769416,-47.43574312156889
817.975,0.009450593193230354,-1.7476196113678952,-0.31451093225420373,-0.2727605883673103,-0.36333349709626905,-47.42602788602742
818.075,0.009784579150634517,-1.7474150941061664,-0.31472986976568623,-0.2803567953790271,-0.41209235406839106,-47.41609515504031
818.175,0.01020726471872792,-1.7471968780370817,-0.3102831783536619,-0.2855802783762197,-0.46173408607683114,-47.40621190787809
818.275,0.010675969642473547,-1.7469619294965046,-0.3011243587719405,-0.2914850005033765,-0.5088670711766189,-47.39657313378765
818.375,0.011139935641767284,-1.746712276818865,-0.28728413916913736,-0.3001376945265453,-0.5470635808249189,-47.3872525235564
818.475,0.011617956764768487,-1.7464286373011308,-0.26909127267502786,-0.309109344348157,-0.5785946987383974,-47.3782422510845
818.575,0.01215274005962551,-1.7460857445977576,-0.24699455004497123,-0.3166090507036654,-0.6111180572747898,-47.36954821572602
818.675,0.01275251061241805,-1.7456689805054384,-0.2212741865232115,-0.32203721661205986,-0.6466077266095989,-47.361238248222406
818.775,0.013407559418178998,-1.7451688355587247,-0.19200816786530628,-0.3251812290921653,-0.6842414895721657,-47.35340884111947
818.875,0.014104443290622956,-1.7445803146613668,-0.15915409248103884,-0.3260314860770911,-0.722656107321508,-47.346193098384674
818.975,0.014832852283682679,-1.7439027865066759,-0.12263117211327934,-0.32468986309835957,-0.7609456162290511,-47.339883096443444
819.075,0.01547474846389832,-1.7431205292282348,-0.08230080134872628,-0.3195671176805281,-0.7817719678188746,-47.33491241243249
819.175,0.01581793305224052,-1.7422061813846699,-0.03860760953287541,-0.30496927018483394,-0.7474787128591623,-47.33143645917781
819.275,0.015865843481715925,-1.7411708573734226,0.006334870523499238,-0.28116228342519684,-0.6659380307275408,-47.328936388125214
819.375,0.015831502487266884,-1.740055234352767,0.0493988336639267,-0.25439027480494014,-0.5840590559695531,-47.32652512517057
819.475,0.015842202374380537,-1.7388809228950237,0.08822608216644678,-0.2264606101594165,-0.5221711779796825,-47.32367797864974
819.575,0.015889526686529487,-1.7376512064710739,0.12184578417163516,-0.19677855947886774,-0.4776795085474052,-47.32050286595806
819.675,0.015923229296466074,-1.7363687740184994,0.15022250987674113,-0.1646153019531391,-0.44157852665057035,-47.31739692648363
819.775,0.01590399943752059,-1.7350410578058697,0.17367288392937485,-0.1296376463650282,-0.4069366358909642,-47.31463850618659
