1115.3013263011578,1137.8453284967686,1219.6376776280442,1198.4552842860676,1700.1505545651607,1726.8492587782912,1629.6997847824923,1673.5315547815749
1115.2439260722904,1137.9007558693115,1219.6817375601559,1198.407542322904,1700.2317314242796,1726.7655090197857,1629.5866607058956,1673.6428281369488
1115.2185555664023,1137.9222294066906,1219.6899603004968,1198.394040629974,1700.3692073437505,1726.6258856504128,1629.4172187973036,1673.8105094930233
1115.2269131159346,1137.907934101378,1219.6604441595002,1198.416581793324,1700.5657631973252,1726.427586824557,1629.1886521896918,1674.0373685672705
1115.2707313815852,1137.8560069010412,1219.5912370729802,1198.4770042927612,1700.824227491268,1726.1677346622005,1628.898079386293,1674.3262221112582
1115.3517772275397,1137.7645350762027,1219.480334850879,1198.5771823170567,1701.1474753002217,1725.8433719714203,1628.5425411792842,1674.679932840304
1115.4718515300613,1137.6315545147947,1219.325679345679,1198.7190255044034,1701.5384270296795,1725.4514587895285,1628.1189974033023,1675.1014081903554
1115.632788914946,1137.4550479403754,1219.1251565369048,1198.9044786030604,1702.0000469938252,1724.9888687341274,1627.624323516032,1675.593598890878
1115.836457419145,1137.2329430506106,1218.8765945280009,1199.1355210468696,1702.5353417970448,1724.4523851549309,1627.0553069978682,1676.159497342026
1116.084758071646,1136.9631105725189,1218.577761451732,1199.4141664401145,1703.1473585068711,1723.838697076881,1626.4086435622553,1676.80213578385
1116.356764790762,1136.6675892037313,1218.2525444141586,1199.7181429733805,1703.7924719338207,1723.1915479581994,1625.7267302403802,1677.4786361945394
1116.6026982966368,1136.3996866133525,1217.956606606907,1199.9941445568475,1704.3881802222495,1722.5932220670004,1625.0930201367398,1678.1060334790297
1116.7968065314562,1136.187165986989,1217.7184538580798,1200.2145739882712,1704.8976310073476,1722.0805100161651,1624.5460440882193,1678.6465416903736
1116.9422802880517,1136.0265455559768,1217.5348422418547,1200.3829666629126,1705.3230597167146,1721.6517363941746,1624.0833443909385,1679.1026701673982
1117.041184891726,1135.915728100962,1217.4035782029273,1200.501516617,1705.6678752333899,1721.3037269969675,1623.7017330440826,1679.4778147596414
1117.0940885309321,1135.8544544172596,1217.3237915376276,1200.5705878905358,1705.9373703531908,1721.0309062626877,1623.3968176662233,1679.7769356795727
1117.1027509259952,1135.840822439562,1217.2935033985084,1200.59212747109,1706.1353009457666,1720.8295609821264,1623.1650710172535,1680.0037224891478
1117.0704446480563,1135.8710679100104,1217.309379069733,1200.5698895431774,1706.26310884759,1720.6987023391284,1623.0044438259551,1680.1599439371066
1116.9991580803248,1135.9431301713914,1217.3692591857948,1200.5059466067348,1706.3235525065002,1720.6356020315254,1622.912141951248,1680.2484341698923
1116.890674235462,1136.0550469432442,1217.471056648945,1200.402148737115,1706.3194703207923,1720.6373965998457,1622.8853278361378,1680.2720881657353
1116.7467144984982,1136.204801474424,1217.6127041606414,1200.260348358493,1706.2535573616458,1720.7013957072074,1622.9212550504724,1680.2336279602655
1116.569037933121,1136.3905490266145,1217.7923397147729,1200.0824658684332,1706.128393383828,1720.8249922987889,1623.017224919941,1680.1356291190232
1116.3593143960206,1136.6106366128824,1218.0082204749835,1199.8702593300366,1705.9465074938062,1721.0055524686386,1623.170599670361,1679.9806341038181
1116.1190587393012,1136.8634170682806,1218.2586181143117,1199.625336818328,1705.710380736122,1721.2405019165321,1623.3788028587655,1679.771115679038
1115.849734034096,1137.1472919375983,1218.5418549901551,1199.349251446074,1705.42240926393,1721.5273359500598,1623.6393281508258,1679.5094622245622
1115.5527531167825,1137.4607110243044,1218.8563037140325,1199.043503029368,1705.0849072534488,1721.863619491072,1623.949739212398,1679.1979806321838
1115.2294800712893,1137.802171892111,1219.200386668131,1198.7095396827322,1704.7001096703625,1722.246986946931,1624.3076694778931,1678.8388990550843
1114.881708835746,1138.1694894535233,1219.5720877034273,1198.349437860328,1704.2697885004366,1722.6756971235304,1624.7109870813836,1678.4340523163025
1114.5106374459033,1138.561189569025,1219.9699295199548,1197.9645806486672,1703.796497616141,1723.1470553039226,1625.157059362803,1677.9859151309158
1114.117091699847,1138.9765439437551,1220.3928761563625,1197.5556952652637,1703.2829337727776,1723.6579970994596,1625.6432897585678,1677.4971349294278
1113.7024079548128,1139.414197092181,1220.839446583273,1197.1241208033425,1702.7309110424062,1724.2065143623465,1626.1676799239965,1676.9696060561967
1113.2677473162257,1139.872820706149,1221.3082710629303,1196.6711156653787,1702.142352293029,1724.7905559441078,1626.7281558246905,1676.4052350327863
1112.814191094998,1140.3511150145132,1221.7980406211827,1196.197888014032,1701.5191367352877,1725.4081351989817,1627.3226937176323,1675.805863900726
1112.3429119162845,1140.8477883944965,1222.3073853113153,1195.7056550230402,1700.8629912971091,1726.057374009317,1627.9494012669184,1675.173260637795
1111.855146930681,1141.3616668708164,1222.8349231241614,1195.19556005033,1700.1755295645712,1726.7364245438148,1628.6065053441082,1674.5091680202015
1111.3519480786676,1141.8917165246894,1223.379453337546,1194.6686097137049,1699.4584150975118,1727.4434244669883,1629.29222416652,1673.8153000855423
1110.8343037911568,1142.4369242962669,1223.9399064814104,1194.1258593661805,1698.713306727155,1728.1765906238513,1630.0047669007301,1673.0932824114066
1110.3032373368471,1142.996240528355,1224.5151778193974,1193.5683895688487,1697.941736662331,1728.934254644892,1630.7424531625106,1672.3446637176658
1109.7595089062088,1143.5685539500942,1225.1042046417858,1192.9971190713602,1697.1452237779488,1729.714830937101,1631.5036656312955,1671.5709297527114
1109.2038052575906,1144.152724799806,1225.70591899842,1192.412911254678,1696.3252386119643,1730.516814855582,1632.2868493437552,1670.7735096370789
1108.6369186994575,1144.7476900502609,1226.319220655762,1191.8166190040558,1695.4831654575407,1731.3387410002067,1633.0905301862044,1669.9538075209039
1108.0595822968712,1145.352548571558,1226.9431668276434,1191.2090341804449,1694.6203832145534,1732.1791549944678,1633.913254146102,1669.113182636514
1107.472729158488,1145.9661824280556,1227.5767422834851,1190.5912728287303,1693.7380499512212,1733.0369025650637,1634.75368005086,1668.2527810509769
1106.8771927705777,1146.5877293972587,1228.2191062218023,1189.9642855132345,1692.837461992478,1733.9105937408153,1635.6104000274645,1667.3739083899623
1106.2735349783056,1147.2167438932122,1228.8696804692593,1189.3286102357015,1691.9200033389561,1734.7986508479466,1636.4820387269137,1666.4779560030854
1105.6623352315887,1147.8526137931433,1229.5278257259129,1188.6848895692967,1690.9868685020854,1735.6998026343542,1637.3673584473443,1665.5660860152814
1105.044280661829,1148.4946154928602,1230.192772618862,1188.0338414931225,1690.0391162298165,1736.612905828348,1638.2652301743492,1664.639396608174
1104.420100384592,1149.1419479895826,1230.8636664558894,1187.3762102048847,1689.0777349749605,1737.536909528358,1639.1745870447903,1663.698938499742
1103.7904181356284,1149.793878152453,1231.5397585024136,1186.7126804964566,1688.1037961174177,1738.4707269144437,1640.0943096583378,1662.7457745103204
1103.1556306152338,1150.4497125928458,1232.2203224982486,1186.0436902309998,1687.1183501430921,1739.4133190689386,1641.0233660227038,1661.7809263576692
1102.5161263803657,1151.1087540648946,1232.9046149505216,1185.3696495632944,1686.122377374122,1740.363707924763,1641.9607998136191,1660.8053771454258
1101.8725687223262,1151.770437163902,1233.5920835740342,1184.691307240448,1685.1168495438587,1741.3208906357704,1642.9055766500524,1659.8200959612013
1101.2257571087457,1152.4343963351607,1234.2823495193916,1184.009513886258,1684.1025795159658,1742.2839573774177,1643.8567699173004,1658.8259323001114
1100.5763574679004,1153.100259598132,1234.9749780168763,1183.3249274234172,1683.0802822125884,1743.252111680702,1644.813590828514,1657.8236546826881
1099.9246964601205,1153.7673081930975,1235.6691365878412,1182.637811583492,1682.0507597483575,1744.2245990434767,1645.7752969617231,1656.8141024584418
1099.2711539691759,1154.4349911020702,1236.3641516750888,1181.9484799411193,1681.0148247892866,1745.2005956336975,1646.741128487572,1655.798140812593
1098.6163751466372,1155.1030505582457,1237.059803798403,1181.257676092708,1679.973220184017,1746.1793147376147,1647.7102639869,1654.7765037510424
1097.9607042130142,1155.771053694092,1237.7556937174802,1180.5658302654097,1678.9266736886912,1747.1600779894115,1648.6819845390685,1653.7498832474116
1097.3043214099591,1156.4385620016355,1238.4513465970701,1179.8731371416152,1677.8759131268791,1748.142207729482,1649.6556394015063,1652.71898991661
1096.6475617457777,1157.1052153662547,1239.1463870869131,1179.1799642921214,1676.8215964232184,1749.1250696925913,1650.6305939647987,1651.6844794973354
1095.990748862002,1157.7706639998821,1239.8404546679315,1178.4866697558791,1675.7643487302648,1750.1080680680516,1651.606247655214,1650.6469766086561
1095.3341924721149,1158.4345761705388,1240.5332076151942,1177.7935960788288,1674.7047648289258,1751.090640676076,1652.5820329107205,1649.6070770360213
1094.6781279698248,1159.0966581483033,1241.2243697140775,1177.1010417799669,1673.6434699326005,1752.0722225218378,1653.5573687206982,1648.565367748264
1094.0228448638966,1159.7566068794204,1241.9136144937181,1176.4093090489682,1672.5809736212557,1753.0523273463928,1654.5317772262392,1647.522383645464
1093.3686717580026,1160.4141005323,1242.600592372406,1175.7187300303078,1671.5177308755801,1754.03052656717,1655.5048227045133,1646.4786200431572
1092.7159397009104,1161.0688371623603,1243.2849694482002,1175.0296352794587,1670.454193970482,1755.006402374713,1656.47607426017,1645.434561938063
